Time (hours),Spring Mean,Spring Std,Summer Mean,Summer Std,Autumn Mean,Autumn Std
626.6066606660667,473.1,77.42409185776737,441.2,68.68886372622566,427.4,77.6803707509175
626.6786678667867,473.1,77.42409185776737,441.4,68.7432905816997,427.6,77.62113114352303
626.7506750675068,473.2,77.40387587194843,441.4,68.7432905816997,427.6,77.62113114352303
626.8226822682268,473.2,77.40387587194843,441.7,68.70960631527443,427.7,77.74966237868819
626.8946894689469,473.4,77.43668381329356,441.8,68.68449606716206,427.7,77.74966237868819
626.9666966696669,473.4,77.43668381329356,441.8,68.68449606716206,427.7,77.74966237868819
627.038703870387,473.4,77.43668381329356,441.9,68.59511644424842,427.8,77.8791371292723
627.1107110711072,473.6,77.52960724781211,441.9,68.59511644424842,427.8,77.8791371292723
627.1827182718272,473.6,77.52960724781211,442.0,68.70080057757697,427.8,77.8791371292723
627.2547254725473,473.7,77.64283611512397,442.0,68.70080057757697,427.9,77.71930262167824
627.3267326732673,473.8,77.59484518961295,442.0,68.70080057757697,428.1,77.85557141271265
627.3987398739874,473.8,77.59484518961295,442.2,68.93881345076952,428.2,77.81747875638223
627.4707470747074,473.8,77.59484518961295,442.2,68.93881345076952,428.3,77.78052455467243
627.5427542754276,473.8,77.59484518961295,442.2,68.93881345076952,428.4,77.91046142848853
627.6147614761476,473.8,77.59484518961295,442.4,68.93359123098114,428.4,77.91046142848853
627.6867686768677,473.8,77.59484518961295,442.6,68.77237817612533,428.4,77.91046142848853
627.7587758775878,473.8,77.59484518961295,442.7,68.8796776995944,428.4,77.91046142848853
627.8307830783078,473.8,77.59484518961295,442.7,68.8796776995944,428.4,77.91046142848853
627.902790279028,474.0,77.82030583337487,442.7,68.8796776995944,428.5,77.88998651944934
627.974797479748,474.0,77.82030583337487,442.8,69.01130342197574,428.5,77.88998651944934
628.0468046804681,474.2,77.60257727678895,442.8,69.01130342197574,428.5,77.88998651944934
628.1188118811881,474.2,77.60257727678895,442.8,69.01130342197574,428.6,77.93356144819766
628.1908190819082,474.2,77.60257727678895,442.8,69.01130342197574,428.6,77.93356144819766
628.2628262826282,474.2,77.60257727678895,442.8,69.01130342197574,428.6,77.93356144819766
628.3348334833483,474.3,77.50748350965861,442.9,69.13819494317161,428.6,77.93356144819766
628.4068406840685,474.4,77.42247735638533,443.1,69.1931354976778,428.6,77.93356144819766
628.4788478847885,474.4,77.42247735638533,443.2,69.15460939084248,428.6,77.93356144819766
628.5508550855086,474.5,77.3385414912901,443.4,69.2,428.8,77.82390378283526
628.6228622862286,474.5,77.3385414912901,443.5,69.3314502949419,429.0,77.93202165990563
628.6948694869487,474.5,77.3385414912901,443.5,69.3314502949419,429.2,78.08943590524905
628.7668766876687,474.5,77.3385414912901,443.5,69.3314502949419,429.2,78.08943590524905
628.8388838883889,474.7,77.39773898506338,443.5,69.3314502949419,429.3,78.05004804610948
628.910891089109,474.7,77.39773898506338,443.6,69.28232097728828,429.3,78.05004804610948
