Time (hours),Mean accumulation,Standard deviation
130.76507650765078,4.872,2.294257178260535
130.83708370837084,4.883,2.2981103106683096
130.9090909090909,4.895,2.3030360396658907
130.98109810981097,4.901,2.3063388736263386
131.05310531053107,4.908,2.30684546513198
131.12511251125113,4.918,2.3119852940708765
131.1971197119712,4.927,2.3168234719114853
131.26912691269126,4.935,2.3166300956345998
131.34113411341136,4.942,2.3174632683173373
131.41314131413142,4.958,2.3242710685287986
131.4851485148515,4.967,2.328929153065845
131.55715571557155,4.976,2.332257275688083
131.62916291629162,4.984,2.336609509524429
131.7011701170117,4.989,2.335996361298538
131.77317731773178,4.994,2.339222947903859
131.84518451845184,5.003,2.340297203348329
131.9171917191719,5.007,2.3402886574095936
131.989198919892,5.02,2.3382899734635028
132.06120612061207,5.03,2.3424559761071286
132.13321332133214,5.043,2.3458795791770717
132.2052205220522,5.052,2.3484667338499854
132.2772277227723,5.059,2.350642252662024
132.34923492349236,5.077,2.3509723520279837
132.42124212421243,5.081,2.3521137302435045
132.4932493249325,5.093,2.3516698322681315
132.56525652565256,5.097,2.357454347384057
132.63726372637265,5.102,2.3566068827871987
132.70927092709272,5.107,2.3561729563001075
132.78127812781278,5.116,2.3593524535346493
132.85328532853285,5.121,2.358465390884506
132.92529252925294,5.13,2.3632816167355077
132.997299729973,5.139,2.3638271933455743
133.06930693069307,5.15,2.365903632864199
133.14131413141314,5.161,2.3738321339134303
133.2133213321332,5.174,2.372703942762349
133.2853285328533,5.19,2.3752684058859503
133.35733573357336,5.199,2.3797896965908576
133.42934293429343,5.211,2.3863107509291375
133.5013501350135,5.217,2.3920516298775865
133.5733573357336,5.225,2.3929845381865773
133.64536453645366,5.236,2.3946406828582867
133.71737173717372,5.246,2.394051795596742
133.7893789378938,5.252,2.3967678235490335
133.86138613861385,5.258,2.399882497123557
133.93339333933395,5.27,2.401062264915274
134.005400540054,5.277,2.400889626784207
134.07740774077408,5.289,2.404054699876856
134.14941494149414,5.301,2.4133791662314494
134.22142214221424,5.308,2.4156026163257804
134.2934293429343,5.317,2.419196354163933
134.36543654365437,5.33,2.423035286577559
134.43744374437443,5.343,2.422674348731174
134.5094509450945,5.358,2.425661971503866
134.5814581458146,5.369,2.4246317246130404
134.65346534653466,5.383,2.43152441896025
134.72547254725472,5.392,2.4393310558429757
134.7974797479748,5.405,2.4439670619711755
134.86948694869488,5.412,2.441363553426649
134.94149414941495,5.42,2.440409801652174
135.01350135013502,5.432,2.4379040177988944
135.08550855085508,5.443,2.445148461750328
135.15751575157518,5.455,2.4511170922662973
135.22952295229524,5.466,2.452517889843011
135.3015301530153,5.475,2.453033835885682
135.37353735373537,5.484,2.457182125932062
135.44554455445544,5.49,2.4592478524947388
135.51755175517553,5.503,2.46860102082131
135.5895589558956,5.513,2.4726162257819158
135.66156615661566,5.522,2.4761898150182255
135.73357335733573,5.533,2.4833265995434424
135.80558055805582,5.545,2.4867599401631013
135.8775877587759,5.56,2.486041029428116
135.94959495949595,5.565,2.4879258429462925
136.02160216021602,5.571,2.490975511722265
136.09360936093609,5.581,2.492677074953755
136.16561656165618,5.595,2.4997949915943156
136.23762376237624,5.613,2.508232644712214
136.3096309630963,5.625,2.5108514492100085
136.38163816381638,5.636,2.5194253313007784
136.45364536453647,5.645,2.5185263548353056
136.52565256525654,5.659,2.5260085114662587
136.5976597659766,5.675,2.5324642149495378
136.66966696669667,5.688,2.537056562239004
136.74167416741673,5.701,2.5451127676392025
136.81368136813683,5.709,2.5499645095569443
136.8856885688569,5.716,2.5493811013655847
136.95769576957696,5.722,2.5547438227736223
137.02970297029702,5.73,2.5544275288212965
137.10171017101712,5.742,2.5564498821608064
137.17371737173718,5.751,2.5602732276067717
137.24572457245725,5.76,2.557029526618726
137.31773177317731,5.766,2.553672649342516
137.38973897389738,5.778,2.553177627976558
137.46174617461747,5.794,2.55803909274272
137.53375337533754,5.799,2.5594138000722095
137.6057605760576,5.806,2.5581954577396977
137.67776777677767,5.814,2.5580078185963426
137.74977497749776,5.827,2.5610683317709353
137.82178217821783,5.835,2.567834690940981
137.8937893789379,5.844,2.5759782607778345
137.96579657965796,5.861,2.5763693446398603
138.03780378037806,5.875,2.5751456269500568
138.10981098109812,5.888,2.5798170477768383
138.1818181818182,5.904,2.5843343436947355
138.25382538253825,5.92,2.592990551467552
138.32583258325832,5.933,2.5977896373648
138.3978397839784,5.941,2.5972136993324213
138.46984698469848,5.948,2.6006337689109587
138.54185418541854,5.955,2.6036464813795273
138.6138613861386,5.967,2.601136482386111
138.6858685868587,5.974,2.602945254898763
138.75787578757877,5.984,2.6049460647007634
138.82988298829883,5.993,2.607863301632199
138.9018901890189,6.006,2.60613967392387
138.97389738973897,6.017,2.60820072080352
139.04590459045906,6.024,2.6117855961008747
139.11791179117913,6.032,2.614378702483641
139.1899189918992,6.036,2.6147091616468505
139.26192619261926,6.05,2.617919020901903
139.33393339333935,6.066,2.6106788389229303
139.40594059405942,6.081,2.606230803286619
139.47794779477948,6.095,2.609209650449727
139.54995499549955,6.103,2.608906092598964
139.6219621962196,6.115,2.611469892608377
139.6939693969397,6.128,2.6160305808610103
139.76597659765977,6.14,2.621907702418224
139.83798379837984,6.152,2.6246706460049376
139.9099909990999,6.165,2.627503568028017
139.98199819982,6.174,2.6293961283914604
140.05400540054006,6.181,2.6298743315983746
140.12601260126013,6.191,2.628786602217838
140.1980198019802,6.2,2.629068276024795
140.27002700270026,6.211,2.628778994133967
140.34203420342035,6.219,2.6300264257227597
140.41404140414042,6.228,2.6332519818657665
140.48604860486049,6.24,2.6318054639353545
140.55805580558055,6.254,2.636566706912608
140.63006300630065,6.265,2.6455197976957217
140.7020702070207,6.278,2.6519268466531996
140.77407740774078,6.29,2.649886790034624
140.84608460846084,6.297,2.6526950446668343
140.91809180918094,6.307,2.6568310070458003
140.990099009901,6.317,2.656785840070689
141.06210621062107,6.332,2.6562710705046637
141.13411341134113,6.339,2.6570809170968124
141.2061206120612,6.35,2.655089452353728
141.2781278127813,6.364,2.6543368286636215
141.35013501350136,6.377,2.6632444499144223
141.42214221422142,6.39,2.6619353861429453
141.4941494149415,6.401,2.66949414683756
141.56615661566158,6.408,2.671991017948977
141.63816381638165,6.419,2.6753390439344336
141.71017101710171,6.433,2.6846808003932128
141.78217821782178,6.444,2.6838151948299194
141.85418541854185,6.457,2.68889401055527
141.92619261926194,6.469,2.6894309807094827
141.998199819982,6.482,2.6899211884365584
142.07020702070207,6.493,2.6970263254184204
142.14221422142214,6.514,2.7007043525717473
142.21422142214223,6.522,2.698798992144465
142.2862286228623,6.542,2.6978206018933135
142.35823582358236,6.55,2.700648070371251
142.43024302430243,6.565,2.7032896626147984
142.5022502250225,6.581,2.706185322552766
142.5742574257426,6.587,2.7078461920869725
142.64626462646265,6.598,2.713742065856656
142.71827182718272,6.603,2.7157671107810395
142.79027902790278,6.617,2.7181447717147065
142.86228622862288,6.626,2.7122175428973203
142.93429342934294,6.642,2.717321475276713
143.006300630063,6.649,2.718786310102359
143.07830783078307,6.659,2.7211613329606132
143.15031503150314,6.663,2.722027002070345
143.22232223222323,6.675,2.7231186165865036
143.2943294329433,6.682,2.723026992154138
143.36633663366337,6.688,2.7222520089073314
143.43834383438343,6.694,2.7210961026762748
143.51035103510353,6.706,2.7220514322841125
143.5823582358236,6.714,2.7199639703496103
143.65436543654366,6.723,2.7218139172250604
143.72637263726372,6.736,2.7236563659903887
143.79837983798382,6.748,2.7273606288864616
143.87038703870388,6.759,2.733298190831012
143.94239423942395,6.776,2.742958986204501
144.014401440144,6.789,2.745993262919631
144.08640864086408,6.806,2.754335491547829
144.15841584158417,6.816,2.7564731088838874
144.23042304230424,6.826,2.7607470003605887
144.3024302430243,6.842,2.75989782419567
144.37443744374437,6.853,2.7650300179202363
144.44644464446446,6.855,2.765135620543775
144.51845184518453,6.86,2.768104044287355
144.5904590459046,6.874,2.770220929817691
144.66246624662466,6.884,2.77282238883054
144.73447344734473,6.893,2.775166841831309
144.80648064806482,6.902,2.778560058735456
144.87848784878489,6.912,2.7767347730743
144.95049504950495,6.922,2.7741514017803666
145.02250225022502,6.934,2.774462830891771
145.0945094509451,6.941,2.7744403039171694
145.16651665166518,6.948,2.7740396536459277
145.23852385238524,6.964,2.7750142341977253
145.3105310531053,6.982,2.779869781122845
145.38253825382537,6.999,2.779028427346511
145.45454545454547,7.01,2.7806294251481978
145.52655265526553,7.02,2.780215818960812
145.5985598559856,7.035,2.7784483079589544
145.67056705670566,7.043,2.7797753506353686
145.74257425742576,7.058,2.7836371890029237
145.81458145814582,7.069,2.7821285017051296
145.8865886588659,7.074,2.786489547800242
145.95859585958596,7.086,2.7965342837161904
146.03060306030602,7.097,2.7938487790143522
146.10261026102611,7.104,2.79771049252777
146.17461746174618,7.116,2.7922292169519123
146.24662466246625,7.131,2.789236275398704
146.3186318631863,7.141,2.7937643064510613
146.3906390639064,7.151,2.798606617586692
146.46264626462647,7.161,2.7973342667618364
146.53465346534654,7.172,2.800788460416092
146.6066606660666,7.179,2.79945691161697
146.6786678667867,7.188,2.800831305166379
