Time (hours),Mean Surface Concentration,Std Surface Concentration,Mean Surface Concentration (Smooth),Std Surface Concentration (Smooth)
1632.4816240812042,1434.065,69.78040394695344,1434.0611011230756,69.77858609892154
1632.5816290814541,1434.05,69.78350449783971,1434.0429351301943,69.78247891206577
1632.6816340817043,1434.035,69.78152889554653,1434.0247426871795,69.78628992421486
1632.7816390819542,1434.024,69.79513897113465,1434.0065196383355,69.7900074627593
1632.8816440822043,1434.009,69.80281454927156,1433.9882628129053,69.79362131052659
1632.9816490824542,1433.99,69.81233343758109,1433.9699708487785,69.79712294971429
1633.0816540827043,1433.955,69.80068033336067,1433.951644385941,69.80050564517084
1633.1816590829542,1433.928,69.79897431911158,1433.9332856504031,69.80376416831244
1633.2816640832043,1433.921,69.82007418357554,1433.9148983470404,69.80689590199326
1633.3816690834542,1433.896,69.81705510833291,1433.8964876672094,69.80990012372162
1633.4816740837043,1433.877,69.83040792520119,1433.8780599895224,69.81277795412879
1633.5816790839542,1433.848,69.82541726334327,1433.8596224029159,69.81553291033332
1633.6816840842043,1433.835,69.84469754390805,1433.841182541937,69.81817008196337
1633.7816890844542,1433.818,69.8488573707545,1433.8227479552995,69.82069612883801
1633.8816940847043,1433.807,69.84322265617476,1433.8043257630402,69.82311917669416
1633.9816990849545,1433.794,69.8427201933029,1433.7859228794932,69.82544829493126
1634.0817040852044,1433.759,69.82624806618209,1433.7675458481278,69.82769323645385
1634.1817090854545,1433.744,69.81843928361621,1433.7491996193012,69.82986410239522
1634.2817140857044,1433.712,69.81269981887245,1433.730888717465,69.83197080768352
1634.3817190859545,1433.691,69.81628405322076,1433.7126164879016,69.83402247965199
1634.4817240862044,1433.691,69.82479157863636,1433.6943861088278,69.83602747195283
1634.5817290864545,1433.667,69.83303022925472,1433.6761995177926,69.83799359384041
1634.6817340867044,1433.671,69.83438092372562,1433.6580591496688,69.83992698994514
1634.7817390869545,1433.65,69.85055117892763,1433.6399666199914,69.8418332769367
1634.8817440872044,1433.628,69.83686430532234,1433.6219245337732,69.8437168092552
1634.9817490874545,1433.61,69.84653105201433,1433.6039356575934,69.84558125072614
1635.0817540877044,1433.584,69.84543610000587,1433.586004085143,69.84743020050892
1635.1817590879546,1433.556,69.84214246427442,1433.5681349260483,69.84926749389211
1635.2817640882045,1433.548,69.85563467609471,1433.5503345557026,69.85109693143714
1635.3817690884546,1433.532,69.85475628760008,1433.5326111374734,69.85292368422562
1635.4817740887045,1433.52,69.8582106842137,1433.5149742245046,69.85475418370679
1635.5817790889546,1433.499,69.87131027109767,1433.4974346218187,69.85659645165607
1635.6817840892045,1433.485,69.8701636966739,1433.4800045833663,69.85846047955468
1635.7817890894546,1433.46,69.88263303568347,1433.4626979371496,69.86035826145437
1635.8817940897045,1433.445,69.87900238984528,1433.4455294464867,69.86230347917247
1635.9817990899546,1433.419,69.87177855901477,1433.4285141199591,69.86431128866704
1636.0818040902045,1433.397,69.86429267515706,1433.4116674180657,69.86639763077532
1636.1818090904546,1433.375,69.86311168993262,1433.3950050797366,69.86857919453274
1636.2818140907048,1433.361,69.86547558701656,1433.37854199233,69.87087193658215
1636.3818190909547,1433.336,69.85950976066184,1433.3622920293137,69.87329071997533
1636.4818240912048,1433.323,69.86079494967116,1433.3462683144612,69.87584845078507
1636.5818290914547,1433.314,69.8656954735298,1433.3304818890458,69.87855490757673
1636.6818340917048,1433.305,69.86235019665455,1433.3149419380602,69.88141626625905
1636.7818390919547,1433.29,69.84154852235164,1433.2996556141068,69.88443406177444
1636.8818440922048,1433.277,69.837470393765,1433.284626917035,69.88760527494294
1636.9818490924547,1433.254,69.85928344894472,1433.2698577664858,69.89092164449029
1637.0818540927048,1433.242,69.87527056119355,1433.2553467644657,69.89436989061065
1637.1818590929547,1433.23,69.87771533185665,1433.2410898813582,69.8979318648254
1637.2818640932048,1433.21,69.88523377652824,1433.2270799828882,69.90158464306046
1637.3818690934547,1433.192,69.90139580866752,1433.2133064414895,69.90530122575136
1637.4818740937048,1433.175,69.91952785166684,1433.1997562718454,69.90905205778687
1637.5818790939547,1433.161,69.928413960278,1433.1864135740889,69.91280516782331
1637.6818840942049,1433.164,69.93403394628398,1433.1732602633117,69.91652776662062
1637.7818890944548,1433.153,69.93459509427355,1433.1602755044407,69.92018710412694
1637.8818940947049,1433.132,69.94152254562376,1433.1474370911728,69.92375181498825
1637.9818990949548,1433.116,69.94778441094466,1433.1347209242754,69.92719317521956
1638.081904095205,1433.128,69.94420359114834,1433.1221022239836,69.9304852386463
1638.1819090954548,1433.112,69.96028484790503,1433.1095558227923,69.93360691192042
1638.281914095705,1433.099,69.9599113707272,1433.097055630313,69.93654182516093
1638.3819190959548,1433.086,69.95952118189489,1433.0845767948801,69.93927902873216
1638.481924096205,1433.088,69.95271442910564,1433.0720949280303,69.9418132102469
1638.581929096455,1433.072,69.97045673711156,1433.05958679633,69.9441450966783
1638.681934096705,1433.062,69.95933215804733,1433.0470310491291,69.94628131068382
1638.781939096955,1433.042,69.96879473022238,1433.0344076866104,69.94823402641637
1638.881944097205,1433.03,69.97301694224707,1433.0216993927947,69.95001991463413
1638.981949097455,1433.008,69.96424755544794,1433.0088904067097,69.95166055487256
1639.081954097705,1433.0,69.95236950954556,1432.9959670846415,69.95318082644437
1639.181959097955,1432.992,69.96091720382168,1432.9829180434963,69.9546084681895
1639.281964098205,1432.973,69.96187726898128,1432.9697333501317,69.95597292829791
1639.381969098455,1432.983,69.9649391552655,1432.9564047607112,69.9573043798886
1639.481974098705,1432.97,69.95663728339144,1432.9429249639566,69.95863311891476
1639.5819790989551,1432.949,69.93523002750473,1432.9292877037865,69.95998867113016
1639.681984099205,1432.916,69.94945992643544,1432.915486717666,69.96139835927833
1639.7819890994551,1432.895,69.95296973681675,1432.9015157672968,69.96288749127605
1639.881994099705,1432.89,69.94309043786959,1432.8873678871973,69.9644782576756
1639.9819990999551,1432.875,69.94517406512045,1432.873035514267,69.96618944031233
1640.082004100205,1432.862,69.93444756341465,1432.8585096393304,69.9680360247081
1640.1820091004552,1432.844,69.947120483977,1432.8437797525785,69.97002903731541
1640.282014100705,1432.831,69.95338761632634,1432.8288338032198,69.97217573278527
1640.3820191009552,1432.813,69.96520585977002,1432.8136583098615,69.9744795602454
1640.482024101205,1432.807,69.97253569079805,1432.7982386639858,69.97694012354081
1640.5820291014552,1432.793,69.97542533632786,1432.7825586383678,69.9795541159147
1640.682034101705,1432.778,69.9891614180367,1432.7666014884576,69.9823151866843
1640.7820391019552,1432.781,69.97861844163536,1432.750350396222,69.98521451993966
1640.8820441022053,1432.75,69.98955279182744,1432.7337884784254,69.98824153208308
1640.9820491024552,1432.741,69.98575511488038,1432.7169001124696,69.99138375569153
1641.0820541027053,1432.715,69.99069777477582,1432.6996706705227,69.99462761093483
1641.1820591029552,1432.698,69.99284817751027,1432.6820880263185,69.99795861734646
1641.2820641032054,1432.7,70.00129998792896,1432.6641427372383,70.0013622411514
1641.3820691034553,1432.679,70.00448527773058,1432.6458286837556,70.00482339968843
1641.4820741037054,1432.652,70.00486337391145,1432.6271435307617,70.00832683186258
1641.5820791039553,1432.629,70.01206581011593,1432.6080889156422,70.01185746665412
1641.6820841042054,1432.62,70.00818237891916,1432.5886711124906,70.01540037574173
1641.7820891044553,1432.598,70.02238496366714,1432.5689007674737,70.01894102169227
1641.8820941047054,1432.586,70.02101544536464,1432.5487929697201,70.02246509308213
1641.9820991049553,1432.555,70.0363832232933,1432.5283675597868,70.02595855213029
1642.0821041052054,1432.531,70.02693081236677,1432.5076478420697,70.0294079102978
1642.1821091054553,1432.512,70.03032097598866,1432.4866606974188,70.0328005931327
1642.2821141057054,1432.466,70.04437767587059,1432.465436748566,70.03612440700483
1642.3821191059553,1432.438,70.05258136571413,1432.4440088177364,70.03936870651239
1642.4821241062054,1432.419,70.04943567938287,1432.4224112896256,70.04252383055959
1642.5821291064553,1432.404,70.04631884688872,1432.4006799761553,70.04558123322704
1642.6821341067055,1432.38,70.04969378948064,1432.3788515030012,70.0485343799905
1642.7821391069554,1432.356,70.06066845242059,1432.3569620151916,70.05137928727457
1642.8821441072055,1432.34,70.05620886117092,1432.3350468744372,70.05411389474844
1642.9821491074554,1432.311,70.05131175788217,1432.313140115612,70.05673884748003
1643.0821541077055,1432.279,70.06963078966523,1432.2912741515267,70.0592577378175
1643.1821591079556,1432.258,70.08210496267932,1432.2694787126893,70.06167703748459
1643.2821641082055,1432.226,70.0902626903338,1432.2477807386251,70.06400599369532
1643.3821691084556,1432.218,70.0956808655141,1432.226204433749,70.06625696011727
1643.4821741087055,1432.186,70.08570042455163,1432.2047704779072,70.06844484729044
1643.5821791089556,1432.175,70.09448177281867,1432.18349700973,70.07058720118681
1643.6821841092055,1432.145,70.08085312694192,1432.1623983524607,70.07270332683548
1643.7821891094557,1432.129,70.0664139156558,1432.1414859797937,70.07481387708427
1643.8821941097056,1432.095,70.06775274689491,1432.1207673813765,70.07694049393527
1643.9821991099557,1432.092,70.05951424324893,1432.100247209612,70.0791054421343
1644.0822041102056,1432.074,70.05546748113242,1432.079927342276,70.08133002206128
1644.1822091104557,1432.053,70.05338101048373,1432.0598068871984,70.08363455157327
1644.2822141107056,1432.025,70.06795540758975,1432.0398823583398,70.08603741711437
1644.3822191109557,1432.005,70.08802304959099,1432.0201476449151,70.08855501480066
1644.4822241112056,1431.995,70.07993275539015,1432.0005948602995,70.09120007239233
1644.5822291114557,1431.972,70.09186269460956,1431.9812136191708,70.09398232680421
1644.6822341117056,1431.95,70.09778527171893,1431.961992138833,70.09690766999188
1644.7822391119557,1431.942,70.08846293078486,1431.9429169229725,70.09997773193508
1644.8822441122056,1431.914,70.08395396950714,1431.9239729940537,70.10319059258663
1644.9822491124557,1431.91,70.08717357691063,1431.905144617699,70.1065398228939
1645.0822541127056,1431.873,70.10158964674052,1431.8864147977897,70.11001575064522
1645.1822591129558,1431.859,70.08956497938905,1431.8677666407364,70.11360514808338
1645.2822641132059,1431.844,70.09516148779458,1431.849182790585,70.11729210514287
1645.3822691134558,1431.824,70.1087086174036,1431.830645997563,70.12105853214047
1645.482274113706,1431.81,70.12035296545504,1431.812140434925,70.12488506017756
1645.5822791139558,1431.785,70.13300774243181,1431.7936510508862,70.1287514442534
1645.682284114206,1431.773,70.13566475766802,1431.775164466937,70.13263753021181
1645.7822891144558,1431.768,70.14832981618304,1431.7566694032446,70.13652425343447
1645.882294114706,1431.739,70.15770006920124,1431.7381573425077,70.14039403056954
1645.9822991149558,1431.735,70.16174723451518,1431.7196228508055,70.1442318899209
1646.082304115206,1431.716,70.15784591904169,1431.7010639832552,70.1480257463349
1646.1823091154558,1431.697,70.16410186840562,1431.6824820098232,70.15176746564252
1646.282314115706,1431.681,70.16735166015602,1431.6638821305655,70.1554523184243
1646.3823191159559,1431.671,70.18021629348256,1431.645273683151,70.15907961328159
1646.482324116206,1431.636,70.19465438336454,1431.626668511685,70.16265292512193
1646.5823291164559,1431.612,70.17365214950692,1431.6080824619908,70.16617962154525
1646.682334116706,1431.592,70.16885018296941,1431.5895341731934,70.16967081585588
1646.7823391169559,1431.571,70.16784847064923,1431.5710448059515,70.17314051742632
1646.882344117206,1431.537,70.17696652748677,1431.5526373029916,70.17660530162472
1646.982349117456,1431.514,70.17506540075331,1431.53433551584,70.18008366497025
1647.082354117706,1431.505,70.17280082054589,1431.5161640193905,70.1835951528496
1647.182359117956,1431.497,70.17646322664032,1431.4981470570888,70.18715884059505
1647.282364118206,1431.468,70.18564650980996,1431.4803078001476,70.19079353847052
1647.382369118456,1431.437,70.19001375551937,1431.4626682706803,70.19451686182158
1647.482374118706,1431.409,70.1893561660171,1431.4452478713395,70.19834350373236
1647.5823791189562,1431.398,70.1941279310456,1431.4280639171354,70.20228558117475
1647.682384119206,1431.378,70.18690131356416,1431.4111307502578,70.20635099754358
1647.7823891194562,1431.385,70.19831034291357,1431.3944594384093,70.21054413507065
1647.882394119706,1431.368,70.18879238169006,1431.378057868739,70.21486489119165
1647.9823991199562,1431.353,70.19893440074432,1431.3619310144154,70.2193086534345
1648.082404120206,1431.331,70.20448304061503,1431.3460802906561,70.22386649561614
1648.1824091204562,1431.317,70.20020306950684,1431.330504030298,70.22852517719998
1648.282414120706,1431.303,70.21111871349149,1431.315197880113,70.2332677598088
1648.3824191209562,1431.28,70.24138096592348,1431.3001544536978,70.23807392402888
1648.4824241212061,1431.276,70.24310517054323,1431.2853636912428,70.24292049889789
1648.5824291214562,1431.259,70.25352602538895,1431.2708129642504,70.24778275249966
1648.6824341217061,1431.247,70.26653535645545,1431.256487583033,70.25263416893247
1648.7824391219563,1431.235,70.27053276445253,1431.2423710028283,70.2574480451328
1648.8824441222062,1431.225,70.27829234550303,1431.228444364077,70.26219774317002
1648.9824491224563,1431.201,70.28160925163846,1431.2146874955893,70.26685753271681
1649.0824541227062,1431.18,70.28471811140739,1431.201078081967,70.27140311487982
1649.1824591229563,1431.172,70.2883519226337,1431.1875928297166,70.27581232403553
1649.2824641232062,1431.167,70.28986492375698,1431.1742067741397,70.28006617925139
1649.3824691234563,1431.152,70.29598065323503,1431.1608943190909,70.28414815798254
1649.4824741237062,1431.149,70.30861112978981,1431.1476287114958,70.28804487614075
1649.5824791239563,1431.138,70.31276524216634,1431.1343828955935,70.29174639301395
1649.6824841242062,1431.127,70.31501170447177,1431.1211295546834,70.29524617200336
1649.7824891244563,1431.115,70.31358172501243,1431.1078417278939,70.29854079314573
1649.8824941247065,1431.091,70.31535194393895,1431.0944929834764,70.30162987603345
1649.9824991249563,1431.084,70.30667780517017,1431.0810581360388,70.30451599645168
1650.0825041252065,1431.076,70.30791010974512,1431.067512993961,70.30720422148596
1650.1825091254564,1431.061,70.31655053399592,1431.0538356249413,70.3097017782141
1650.2825141257065,1431.054,70.32693000551073,1431.040006217302,70.31201748209118
1650.3825191259564,1431.061,70.33095533973645,1431.0260079558013,70.31416198000052
1650.4825241262065,1431.031,70.33182806525083,1431.0118263355735,70.31614657628808
1650.5825291264564,1431.018,70.32000907280941,1430.9974506846222,70.3179830642589
1650.6825341267065,1431.002,70.32326781371872,1430.9828732038923,70.31968444534098
1650.7825391269564,1430.984,70.32376372180318,1430.9680893778796,70.32126234892544
1650.8825441272065,1430.972,70.3260493416202,1430.9530979870815,70.32272888079243
1650.9825491274564,1430.951,70.32281705819244,1430.9379014766678,70.32409498052671
1651.0825541277065,1430.929,70.33565211896452,1430.9225049359493,70.32537082117051
1651.1825591279564,1430.911,70.32756983573375,1430.906916175545,70.3265652841296
1651.2825641282066,1430.894,70.3155655882821,1430.891145814215,70.32768624880131
1651.3825691284565,1430.889,70.33380893283116,1430.8752063898346,70.32874004295013
1651.4825741287066,1430.876,70.32925866238035,1430.8591120478156,70.32973179120368
1651.5825791289565,1430.851,70.3363120941097,1430.8428782866115,70.33066534918315
1651.6825841292066,1430.847,70.3309291208356,1430.8265213077345,70.33154302517356
1651.7825891294565,1430.809,70.32392565123192,1430.8100576757263,70.3323665251438
1651.8825941297066,1430.781,70.32512381076906,1430.7935038337555,70.33313644811895
1651.9825991299565,1430.762,70.33721174456662,1430.7768763314043,70.33385281247139
1652.0826041302066,1430.762,70.34009778213277,1430.7601903535897,70.33451527366107
1652.1826091304567,1430.737,70.33876478159108,1430.7434602811722,70.33512372113361
1652.2826141307066,1430.731,70.3414148208578,1430.726698544892,70.33567858157942
1652.3826191309568,1430.717,70.35190765714881,1430.70991648055,70.3361805486008
1652.4826241312066,1430.704,70.34542191216141,1430.6931231300812,70.33663155293175
1652.5826291314568,1430.679,70.34112565917606,1430.676325449098,70.33703501219173
1652.6826341317067,1430.643,70.34193309115125,1430.659528702208,70.33739544213748
1652.7826391319568,1430.632,70.3487496406297,1430.6427356730778,70.3377188940639
1652.8826441322067,1430.616,70.34290684923394,1430.6259468263956,70.33801360455564
1652.9826491324568,1430.605,70.34417513198942,1430.6091609858897,70.33828900582354
1653.0826541327067,1430.592,70.33850677971486,1430.5923751853938,70.33855641995547
1653.1826591329568,1430.568,70.32826868336801,1430.5755844406501,70.33882838566957
1653.2826641332067,1430.553,70.3325471670122,1430.558782078454,70.33911866379528
1653.3826691334568,1430.552,70.34576956718863,1430.5419607700953,70.33944166673544
1653.4826741337067,1430.529,70.3479008855275,1430.5251123379398,70.33981212937218
1653.5826791339568,1430.515,70.34405287584727,1430.5082278344591,70.34024494736265
1653.6826841342067,1430.486,70.34558837624431,1430.4912988378842,70.34075455594203
1653.7826891344569,1430.478,70.33387175465322,1430.474317145697,70.34135444976124
1653.8826941347068,1430.469,70.32842269665943,1430.4572757256517,70.34205664443502
1653.9826991349569,1430.452,70.32620916841739,1430.440169179883,70.34287129065032
1654.0827041352068,1430.433,70.3242455416338,1430.4229934623827,70.3438067844494
1654.182709135457,1430.407,70.32138615670203,1430.405747194449,70.34486869767348
1654.282714135707,1430.38,70.31645326664308,1430.388431504687,70.34606068506076
1654.382719135957,1430.383,70.33116173503753,1430.3710502600968,70.34738393998131
1654.482724136207,1430.359,70.34051548716434,1430.3536097754181,70.34883749751768
1654.582729136457,1430.347,70.327694338717,1430.3361200226063,70.35041789836619
1654.682734136707,1430.341,70.34937610952923,1430.3185930057211,70.35212022639163
1654.782739136957,1430.323,70.33986544627453,1430.3010434709988,70.35393740987378
1654.882744137207,1430.289,70.36397856147708,1430.2834879313089,70.35586140150068
1654.982749137457,1430.271,70.37617181262415,1430.26594428012,70.35788301607694
1655.082754137707,1430.253,70.37522995344317,1430.248431501342,70.35999263194687
1655.182759137957,1430.229,70.36340354900412,1430.230968171045,70.36218048141025
1655.282764138207,1430.216,70.36924998889785,1430.213572230206,70.3644368369556
1655.382769138457,1430.183,70.36875379740638,1430.1962601608686,70.36675214612681
1655.482774138707,1430.151,70.3680197177667,1430.1790460250675,70.36911701966268
1655.582779138957,1430.132,70.37249871931512,1430.1619413472786,70.3715235800264
1655.6827841392071,1430.122,70.36318011573954,1430.1449540686544,70.37396371489785
1655.782789139457,1430.095,70.36641226465929,1430.128088108775,70.37643143022319
1655.8827941397071,1430.08,70.38117361908651,1430.1113437413735,70.37892094631505
1655.982799139957,1430.075,70.37020232314258,1430.094716835284,70.38142763920666
1656.0828041402071,1430.06,70.3700390791422,1430.0781990607356,70.38394830576487
1656.182809140457,1430.058,70.3705523354762,1430.0617784032966,70.3864811130812
1656.2828141407072,1430.037,70.38314877156319,1430.0454399354248,70.38902564185504
1656.382819140957,1430.041,70.39036382204598,1430.0291655641129,70.39158303139804
1656.4828241412072,1430.023,70.41064174540664,1430.0129352619008,70.39415558529387
1656.5828291414573,1430.007,70.41882526001127,1429.9967277421656,70.39674717073545
1656.6828341417072,1429.998,70.42303597545346,1429.9805211487692,70.39936322136192
1656.7828391419573,1429.984,70.41052296354569,1429.9642934208716,70.40201025774326
1656.8828441422072,1429.947,70.41686013306754,1429.9480227425615,70.40469610590242
1656.9828491424573,1429.929,70.40958712419777,1429.9316890146374,70.40742918320609
1657.0828541427072,1429.922,70.41049578010367,1429.9152733888272,70.41021830689789
1657.1828591429573,1429.913,70.40748135674218,1429.8987589681851,70.41307251486839
1657.2828641432072,1429.889,70.40987628877072,1429.8821311979598,70.41600022048615
1657.3828691434574,1429.882,70.40369362469552,1429.8653773000924,70.41900895208066
1657.4828741437072,1429.871,70.39282888902821,1429.8484868916576,70.42210496067774
1657.5828791439574,1429.844,70.39660264529817,1429.8314518620102,70.42529264655289
1657.6828841442073,1429.825,70.40268727115475,1429.8142660095646,70.42857417596571
1657.7828891444574,1429.796,70.4185656201545,1429.7969252793532,70.4319490693456
1657.8828941447073,1429.774,70.43119283385738,1429.7794267942968,70.43541434612048
1657.9828991449574,1429.764,70.43683911136273,1429.7617696816865,70.43896386687354
1658.0829041452073,1429.744,70.44893515164017,1429.7439543892322,70.44258848310022
1658.1829091454574,1429.732,70.43767582764212,1429.725982603124,70.44627677994825
1658.2829141457073,1429.718,70.44233440197732,1429.7078575846244,70.45001466900939
1658.3829191459574,1429.712,70.44774699023381,1429.6895836788244,70.45378629700602
1658.4829241462073,1429.68,70.46082315726942,1429.6711661842692,70.45757430106988
1658.5829291464574,1429.656,70.45686385299872,1429.6526126649483,70.46136044957092
1658.6829341467073,1429.635,70.47124076529377,1429.6339313856074,70.46512654372434
1658.7829391469575,1429.624,70.47764627170805,1429.6151317965644,70.46885429837263
1658.8829441472076,1429.606,70.48489741781565,1429.5962250238833,70.47252705191272
1658.9829491474575,1429.587,70.48075220228569,1429.5772232905429,70.47612900425332
1659.0829541477076,1429.581,70.4757790946648,1429.5581392643257,70.47964733438945
1659.1829591479575,1429.557,70.4958633609093,1429.5389868400446,70.48307157168607
1659.2829641482076,1429.532,70.50254588310975,1429.5197803074775,70.48639422937002
1659.3829691484575,1429.507,70.50812684364831,1429.5005340016708,70.48961087746116
1659.4829741487076,1429.476,70.50966901071084,1429.4812625414163,70.49272078388533
1659.5829791489575,1429.453,70.5273832706134,1429.4619793963273,70.4957266263765
1659.6829841492076,1429.425,70.50401672954537,1429.4426970869051,70.49863379081386
1659.7829891494575,1429.406,70.5246422465226,1429.423426785631,70.50145099066009
1659.8829941497077,1429.383,70.52035387744448,1429.4041780996304,70.50418924856086
1659.9829991499575,1429.376,70.50703953507056,1429.3849585460055,70.50686185790431
1660.0830041502077,1429.36,70.50293894583403,1429.3657736068728,70.50948370902276
1660.1830091504576,1429.345,70.49428327885884,1429.3466268583343,70.51207026060965
1660.2830141507077,1429.325,70.49236394816126,1429.3275191377006,70.51463763650383
1660.3830191509576,1429.306,70.51068262327347,1429.3084498647654,70.51720164278973
1660.4830241512077,1429.276,70.51864876754229,1429.2894160814676,70.51977725708056
1660.5830291514576,1429.259,70.5076160354326,1429.2704138791537,70.52237805239525
1660.6830341517077,1429.251,70.5148353114435,1429.2514377644166,70.52501596250679
1660.7830391519576,1429.237,70.52031502340296,1429.2324812898519,70.52770069608414
1660.8830441522077,1429.217,70.54078189955086,1429.2135376397878,70.53043946303184
1660.9830491524576,1429.209,70.53984206815323,1429.1945998645538,70.53323609818189
1661.0830541527077,1429.192,70.53777098831522,1429.175660992581,70.53609201989393
1661.1830591529579,1429.167,70.53771410387495,1429.156714540916,70.5390053287164
1661.2830641532078,1429.15,70.52765060598571,1429.1377546233916,70.5419714650267
1661.3830691534579,1429.122,70.5279031022474,1429.118776341286,70.54498307250255
1661.4830741537078,1429.102,70.53692363578098,1429.0997751822501,70.54803028793893
1661.583079153958,1429.07,70.53656569468066,1429.080747896418,70.55110102529987
1661.6830841542078,1429.05,70.53876593760356,1429.061692184565,70.55418150242565
1661.783089154458,1429.04,70.54601618801729,1429.0426062738038,70.55725670208393
1661.8830941547078,1429.023,70.56308150158982,1429.023489446143,70.5603112106425
1661.983099154958,1429.013,70.57963467601684,1429.0043414376655,70.56332963352075
1662.0831041552078,1428.993,70.5762917062097,1428.9851630523353,70.5662968781483
1662.183109155458,1428.963,70.58685168641537,1428.9659558013518,70.56919892169532
1662.2831141557078,1428.944,70.5818309765339,1428.9467215194447,70.57202396543703
1662.383119155958,1428.922,70.58104501918349,1428.927463057362,70.57476135105573
1662.4831241562079,1428.893,70.59414671911549,1428.9081840769295,70.57740341461358
1662.583129156458,1428.887,70.59399571493319,1428.8888887364342,70.57994478375761
1662.6831341567079,1428.883,70.59694972872413,1428.8695813672657,70.5823831890745
1662.783139156958,1428.862,70.60810828792965,1428.850267201874,70.58471826277635
1662.8831441572079,1428.848,70.61312127359896,1428.8309518179021,70.58695223902562
1662.983149157458,1428.834,70.60547035464037,1428.811640826499,70.58908990228267
1663.083154157708,1428.802,70.60882944788136,1428.7923399140818,70.5911374422969
1663.183159157958,1428.777,70.59908831564326,1428.7730540407363,70.59310260018765
1663.283164158208,1428.746,70.5838755240884,1428.7537881633232,70.59499349313714
1663.383169158458,1428.717,70.57325917796345,1428.7345455583197,70.59681932780809
1663.4831741587082,1428.705,70.57173637512405,1428.715328739058,70.5985891764703
1663.583179158958,1428.683,70.58903959539329,1428.6961386240528,70.60031196506418
1663.6831841592082,1428.666,70.5855540744705,1428.6769745243892,70.60199633240026
1663.783189159458,1428.648,70.5862174648847,1428.657833799159,70.60365065053699
1663.8831941597082,1428.62,70.59431705172877,1428.6387124245953,70.60528171979692
1663.983199159958,1428.6,70.61760403752015,1428.619604645026,70.6068969394756
1664.0832041602082,1428.587,70.62549420004079,1428.6005035088901,70.60850300958495
1664.183209160458,1428.584,70.62361463420012,1428.5814011789662,70.61010656490154
1664.2832141607082,1428.561,70.6272346832297,1428.5622896525974,70.61171400797173
1664.383219160958,1428.547,70.63506063563618,1428.543160664858,70.61333201241669
1664.4832241612082,1428.532,70.62878291461635,1428.5240069299145,70.61496764253795
1664.5832291614581,1428.523,70.62388739654597,1428.504822134464,70.61662881994899
1664.6832341617082,1428.512,70.61526645138427,1428.485601307881,70.61832384563219
1664.7832391619581,1428.494,70.61600359691842,1428.4663416493274,70.62006096755992
1664.8832441622083,1428.471,70.62096826722215,1428.4470428170907,70.62184908596271
1664.9832491624582,1428.436,70.61322754272037,1428.4277067347134,70.62369691780029
1665.0832541627083,1428.415,70.61062791818237,1428.408337619465,70.62561325047263
1665.1832591629582,1428.398,70.60554932864697,1428.3889422244579,70.62760586988621
1665.2832641632083,1428.371,70.60903170983156,1428.3695293213987,70.62968154443811
1665.3832691634582,1428.348,70.62263727729234,1428.350108932961,70.63184583511679
1665.4832741637083,1428.319,70.62959180824987,1428.3306924026679,70.63410260252505
1665.5832791639584,1428.297,70.62907893353847,1428.311291779001,70.63645357687828
1665.6832841642083,1428.279,70.63645771837656,1428.2919189983145,70.63889895561033
1665.7832891644584,1428.259,70.63164955598867,1428.2725852698882,70.64143638388288
1665.8832941647083,1428.241,70.64115598572837,1428.2533010003635,70.64406161425434
1665.9832991649585,1428.214,70.65292778080743,1428.2340751794238,70.6467686633344
1666.0833041652083,1428.208,70.6454579997894,1428.214915087561,70.64955007869999
1666.1833091654585,1428.197,70.63411492331447,1428.1958263305842,70.65239765947354
1666.2833141657084,1428.169,70.64616365380361,1428.1768121511514,70.65530206931913
1666.3833191659585,1428.147,70.63771932190332,1428.1578736914362,70.65825413540085
1666.4833241662084,1428.148,70.64965743724454,1428.1390103808455,70.66124566702203
1666.5833291664585,1428.127,70.65901832745773,1428.1202198925207,70.66426907479489
1666.6833341667084,1428.09,70.68306657184591,1428.101498344025,70.66731939370297
1666.7833391669585,1428.069,70.6914863261482,1428.0828411672678,70.67039366502492
1666.8833441672084,1428.063,70.6802732804564,1428.0642431102892,70.67349168455476
1666.9833491674585,1428.043,70.69750455992067,1428.0456984827931,70.6766163791614
1667.0833541677084,1428.032,70.69634344151046,1428.027201863611,70.67977375985912
1667.1833591679585,1428.008,70.70756632779829,1428.0087484373103,70.68297273996879
1667.2833641682084,1428.001,70.70153462973771,1427.9903342676957,70.6862252948835
1667.3833691684586,1427.966,70.69659711754161,1427.9719567137142,70.68954570644242
1667.4833741687085,1427.95,70.68626104130857,1427.9536141947801,70.69295032157589
1667.5833791689586,1427.933,70.67470913275838,1427.9353067414058,70.69645614385034
1667.6833841692085,1427.928,70.68711916608284,1427.917036617829,70.70008079819053
1667.7833891694586,1427.9,70.69127244575513,1427.8988072934308,70.70384192821085
1667.8833941697087,1427.89,70.67971349687262,1427.8806238624475,70.70775568900352
1667.9833991699586,1427.864,70.68154995470886,1427.8624931052227,70.71183586740405
1668.0834041702087,1427.847,70.68382835557223,1427.8444226018953,70.71609287530863
1668.1834091704586,1427.815,70.70738840460741,1427.8264211211556,70.72053388179732
1668.2834141707087,1427.804,70.7097983592091,1427.8084978652369,70.72516165250511
1668.3834191709586,1427.776,70.709418212852,1427.790662211645,70.7299740242565
1668.4834241712088,1427.77,70.71535264707377,1427.7729227858824,70.73496396175793
