Time,Mean_Surf_conc,Std_Surf_conc
320.43204320432045,1891.625,7.30988200999168
320.5040504050405,1891.625,7.30988200999168
320.5760576057606,1891.625,7.30988200999168
320.64806480648065,1891.625,7.30988200999168
320.7200720072007,1891.625,7.30988200999168
320.7920792079208,1891.65,7.299143785403875
320.8640864086409,1891.65,7.299143785403875
320.93609360936097,1891.65,7.299143785403875
321.00810081008103,1891.65,7.299143785403875
321.0801080108011,1891.65,7.299143785403875
321.15211521152116,1891.65,7.299143785403875
321.22412241224123,1891.65,7.299143785403875
321.2961296129613,1891.65,7.299143785403875
321.36813681368136,1891.65,7.299143785403875
321.4401440144014,1891.65,7.299143785403875
321.51215121512155,1891.65,7.299143785403875
321.5841584158416,1891.65,7.299143785403875
321.6561656165617,1891.65,7.299143785403875
321.72817281728175,1891.65,7.299143785403875
321.8001800180018,1891.65,7.299143785403875
321.8721872187219,1891.65,7.299143785403875
321.94419441944194,1891.65,7.299143785403875
322.016201620162,1891.65,7.299143785403875
322.0882088208821,1891.65,7.299143785403875
322.1602160216022,1891.65,7.299143785403875
322.23222322232226,1891.65,7.299143785403875
322.3042304230423,1891.675,7.281440448153099
322.3762376237624,1891.65,7.340129426651822
322.44824482448246,1891.65,7.340129426651822
322.5202520252025,1891.65,7.340129426651822
322.5922592259226,1891.65,7.340129426651822
322.66426642664266,1891.65,7.340129426651822
322.7362736273627,1891.65,7.340129426651822
322.80828082808284,1891.65,7.340129426651822
322.8802880288029,1891.65,7.340129426651822
322.952295229523,1891.65,7.340129426651822
323.02430243024304,1891.65,7.340129426651822
323.0963096309631,1891.65,7.340129426651822
323.16831683168317,1891.65,7.340129426651822
323.24032403240324,1891.65,7.340129426651822
323.3123312331233,1891.65,7.340129426651822
323.38433843384337,1891.65,7.340129426651822
323.4563456345635,1891.65,7.340129426651822
323.52835283528356,1891.65,7.340129426651822
323.6003600360036,1891.65,7.340129426651822
323.6723672367237,1891.65,7.340129426651822
323.74437443744375,1891.65,7.340129426651822
323.8163816381638,1891.65,7.340129426651822
323.8883888388839,1891.65,7.340129426651822
323.96039603960395,1891.65,7.340129426651822
324.032403240324,1891.65,7.340129426651822
324.10441044104414,1891.65,7.340129426651822
324.1764176417642,1891.65,7.340129426651822
324.24842484248427,1891.65,7.340129426651822
324.32043204320433,1891.65,7.340129426651822
324.3924392439244,1891.65,7.340129426651822
324.46444644464447,1891.65,7.340129426651822
324.53645364536453,1891.65,7.340129426651822
324.6084608460846,1891.65,7.340129426651822
324.68046804680466,1891.65,7.340129426651822
324.7524752475248,1891.65,7.340129426651822
324.82448244824485,1891.65,7.340129426651822
324.8964896489649,1891.65,7.340129426651822
324.968496849685,1891.675,7.356587184285932
325.04050405040505,1891.675,7.356587184285932
325.1125112511251,1891.625,7.431983248097374
325.1845184518452,1891.625,7.431983248097374
325.25652565256524,1891.625,7.431983248097374
325.3285328532853,1891.575,7.4628664064151655
325.40054005400543,1891.575,7.4628664064151655
325.4725472547255,1891.6,7.4155242565849635
325.54455445544556,1891.6,7.4155242565849635
325.61656165616563,1891.6,7.4155242565849635
325.6885688568857,1891.6,7.4155242565849635
325.76057605760576,1891.6,7.4155242565849635
325.8325832583258,1891.6,7.4155242565849635
325.9045904590459,1891.6,7.4155242565849635
325.976597659766,1891.6,7.4155242565849635
326.0486048604861,1891.6,7.4155242565849635
326.12061206120615,1891.6,7.4155242565849635
326.1926192619262,1891.575,7.405698819152721
326.2646264626463,1891.575,7.405698819152721
326.33663366336634,1891.575,7.405698819152721
326.4086408640864,1891.6,7.428997240543301
326.4806480648065,1891.6,7.428997240543301
326.55265526552654,1891.6,7.428997240543301
326.62466246624666,1891.6,7.428997240543301
326.6966696669667,1891.6,7.428997240543301
326.7686768676868,1891.6,7.428997240543301
326.84068406840686,1891.6,7.428997240543301
326.9126912691269,1891.575,7.4090738287588955
326.984698469847,1891.575,7.4090738287588955
327.05670567056706,1891.575,7.4090738287588955
327.1287128712871,1891.575,7.4090738287588955
327.2007200720072,1891.575,7.4090738287588955
327.2727272727273,1891.575,7.4090738287588955
327.3447344734474,1891.575,7.4090738287588955
327.41674167416744,1891.575,7.4090738287588955
327.4887488748875,1891.575,7.4090738287588955
327.56075607560757,1891.575,7.4090738287588955
327.63276327632764,1891.575,7.4090738287588955
327.7047704770477,1891.575,7.4090738287588955
327.77677767776777,1891.575,7.4090738287588955
327.84878487848783,1891.575,7.4090738287588955
327.92079207920796,1891.575,7.4090738287588955
327.992799279928,1891.575,7.4090738287588955
328.0648064806481,1891.575,7.4090738287588955
328.13681368136815,1891.575,7.4090738287588955
328.2088208820882,1891.575,7.4090738287588955
328.2808280828083,1891.575,7.4090738287588955
328.35283528352835,1891.575,7.4090738287588955
328.4248424842484,1891.575,7.4090738287588955
328.4968496849685,1891.575,7.4090738287588955
328.5688568856886,1891.575,7.4090738287588955
328.64086408640867,1891.575,7.4090738287588955
328.71287128712873,1891.575,7.4090738287588955
328.7848784878488,1891.575,7.4090738287588955
328.85688568856887,1891.575,7.4090738287588955
328.92889288928893,1891.575,7.4090738287588955
329.000900090009,1891.575,7.4090738287588955
329.07290729072906,1891.575,7.4090738287588955
329.14491449144913,1891.575,7.4090738287588955
329.21692169216925,1891.575,7.4090738287588955
329.2889288928893,1891.575,7.4090738287588955
329.3609360936094,1891.575,7.4090738287588955
329.43294329432945,1891.575,7.4090738287588955
329.5049504950495,1891.575,7.4090738287588955
329.5769576957696,1891.575,7.4090738287588955
329.64896489648964,1891.575,7.4090738287588955
329.7209720972097,1891.575,7.4090738287588955
329.7929792979298,1891.575,7.4090738287588955
329.8649864986499,1891.575,7.4090738287588955
329.93699369936996,1891.6,7.385120175054701
330.00900090009003,1891.6,7.385120175054701
330.0810081008101,1891.6,7.385120175054701
330.15301530153016,1891.6,7.385120175054701
330.2250225022502,1891.55,7.416029935214663
330.2970297029703,1891.55,7.416029935214663
330.36903690369036,1891.55,7.416029935214663
330.4410441044104,1891.55,7.416029935214663
330.51305130513055,1891.55,7.416029935214663
330.5850585058506,1891.55,7.416029935214663
330.6570657065707,1891.55,7.416029935214663
330.72907290729074,1891.55,7.416029935214663
330.8010801080108,1891.55,7.416029935214663
330.8730873087309,1891.55,7.416029935214663
330.94509450945094,1891.55,7.416029935214663
331.017101710171,1891.55,7.416029935214663
331.08910891089107,1891.55,7.416029935214663
331.1611161116112,1891.55,7.416029935214663
331.23312331233126,1891.55,7.416029935214663
331.3051305130513,1891.55,7.416029935214663
331.3771377137714,1891.55,7.416029935214663
331.44914491449146,1891.55,7.416029935214663
331.5211521152115,1891.475,7.493288663864484
331.5931593159316,1891.475,7.493288663864484
331.66516651665165,1891.475,7.493288663864484
331.7371737173718,1891.475,7.493288663864484
331.80918091809184,1891.475,7.493288663864484
331.8811881188119,1891.475,7.493288663864484
331.95319531953197,1891.475,7.493288663864484
332.02520252025204,1891.475,7.493288663864484
332.0972097209721,1891.475,7.493288663864484
332.16921692169217,1891.475,7.493288663864484
332.24122412241223,1891.475,7.493288663864484
332.3132313231323,1891.425,7.5693047897412615
332.3852385238524,1891.425,7.5693047897412615
332.4572457245725,1891.425,7.5693047897412615
332.52925292529255,1891.425,7.5693047897412615
332.6012601260126,1891.425,7.5693047897412615
332.6732673267327,1891.425,7.5693047897412615
332.74527452745275,1891.425,7.5693047897412615
332.8172817281728,1891.425,7.5693047897412615
332.8892889288929,1891.425,7.5693047897412615
332.96129612961295,1891.425,7.5693047897412615
333.03330333033307,1891.425,7.5693047897412615
333.10531053105314,1891.4,7.628237017817417
333.1773177317732,1891.4,7.628237017817417
333.24932493249327,1891.425,7.595681338760862
333.32133213321333,1891.425,7.595681338760862
333.3933393339334,1891.425,7.595681338760862
333.46534653465346,1891.425,7.595681338760862
