CruiseTow,CruiseName,Event,GridLine,GridStation,NorthSouthFar,Offshore,VolumeFilteredM3,DensES7,DensES8,DensES9,DensES10,DensES11,DensES12,DensES13,DensES14,DensES15,DensES16,DensES17,DensES18,DensES19,DensES20,DensES21,DensES22,DensES23,DensES24,DensES25,DensES26,DensES27,DensES28,DensES29,DensES30,DensES31,DensES32,DensES33,DensES34,DensES35,DensES36,DensES37,DensES38,DensES39,DensES40,DensES41,DensES42,DensES43,DensES44,DensES45,DensES46,DensES47,DensES48,DensES49,DensES50,DensES51,DensES52,DensES53,DensES54,DensES55,DensES56,DensES57,DensES58,DensES59,DensES60,DensES61,DensES62,DensES63,DensES64,DensES65
200063,LMG12-01,335,221,-5,South,Coast,10908.5,0,0,4.8513,4.8513,21.8307,26.682,21.8307,8.4897,7.2769,7.2769,3.6385,4.8513,2.4256,4.8513,2.4256,0,0,0,0,0,0,0,0.0917,0.0917,0,0,0,0,0,0,0.0917,0.0917,0.0917,0.1833,0.0917,0.1833,0,0,0,0.0917,0,0,0,0,0,0,0.0917,0,0,0,0,0,0,0,0,0,0,0,0
200065,LMG12-01,339,191,19,South,Coast,9646.2,0,0,0,0,0,11.7062,15.6082,17.5593,10.7307,11.7062,5.8531,6.8286,3.9021,5.8531,1.951,1.951,2.9265,0,0,0,0.9755,0,0,0,0.1037,0,0,0,0,0.1037,0,0,0.1037,0,0.1037,0.2073,0.1037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200067,LMG12-01,343,213,-1,South,Coast,13876.2,0,0,0.1362,0,0.4086,1.6345,1.7707,1.2258,2.1793,0.8172,0.8172,0.5448,1.2258,0.681,0.5448,0.681,0.4086,0,0,0.1362,0.1362,0,0.1362,0,0.1362,0,0,0.0721,0.0721,0,0,0.0721,0,0.0721,0,0,0,0,0,0.0721,0.0721,0,0,0.0721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200070,LMG12-01,349,225,11,South,Coast,5625,0,0,0,0,0,0.976,2.928,1.952,3.2533,2.928,2.928,4.5547,4.88,2.6027,2.6027,2.6027,0,0,0,0.3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1778,0.1778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200072,LMG12-01,379,200,160,South,Slope,8487.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200074,LMG12-01,384,200,100,South,Shelf,10732.9,0,0,0,0,0,4.2561,6.3841,11.7042,23.4083,8.5121,4.2561,3.192,3.192,0,2.128,0,0,0,2.128,0,1.064,2.128,0,1.064,4.2561,2.128,2.128,3.192,2.128,3.192,6.3841,4.2561,1.064,4.2561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200076,LMG12-01,396,100,40,Far South,Shelf,7731.6,0,0,0,0.2729,0.8187,1.6374,2.1833,3.5478,5.1852,2.4562,1.3645,2.7291,2.4562,1.6374,1.3645,0.2729,0.8187,0.2729,0.2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200078,LMG12-01,403,0,40,Far South,Shelf,10890.9,0,0,0,0,0,13.8207,41.4622,82.9244,82.9244,138.2073,193.4903,193.4903,165.8488,221.1317,124.3866,27.6415,69.1037,13.8207,13.8207,0,0,0,0.1836,0,0.0918,0.2755,0.5509,0.5509,0.5509,0.2755,0.5509,0.0918,0.3673,0.2755,0.1836,0.0918,0.0918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200080,LMG12-01,432,0,160,Far South,Slope,10388.5,0,0,0,0,0,0,0,0,2.9205,8.7616,20.4438,37.9671,29.2055,49.6493,40.8877,49.6493,26.2849,14.6027,8.7616,0,0,2.9205,0,0,0,0,0.643,1.1253,0.9645,0.643,0.9645,0.643,0.8038,0.8038,0.643,0.3215,0.3215,0.3215,0.8038,0.8038,1.1253,1.4468,1.1253,0.1608,0.643,0.8038,0.3215,0.4823,0.1608,0,0,0,0,0,0,0,0,0,0
200082,LMG12-01,437,-100,160,Far South,Slope,9858,0,0,0,0,0,0,0,0,3.2339,8.0848,12.9357,16.1697,17.7866,14.5527,19.4036,16.1697,24.2545,12.9357,4.8509,3.2339,3.2339,1.617,0,0,1.617,0.1958,2.4001,0.3916,0.5873,0.7831,0.9789,1.1747,1.3705,0.7831,0.5873,0.7831,1.3705,0.7831,1.1747,1.3705,0.9789,0.7831,1.3705,0.5873,0.1958,0.9789,0.7831,0.3916,0.1958,0.1958,0,0,0,0,0,0,0,0,0
200084,LMG12-01,454,-100,100,Far South,Shelf,9790.7,0,0,0,0,0,0,0,0,0,0,0.2043,0,0.1021,0,0,0.1021,0,0.3064,0,0,0,0,0,0.1532,0,0,0.3064,0.766,0.6128,0.766,0.9192,1.3789,1.3789,0.6128,1.6853,1.0724,1.5321,0.3064,0.6128,0.6128,0.3064,0.6128,0.3064,0,0.6128,0.1532,0.3064,0.1532,0,0.1532,0,0,0,0,0,0,0,0,0
200086,LMG12-01,465,-100,66,Far South,Shelf,6261,0,0,0,0,5.3314,0,5.3314,15.9941,21.3255,10.6628,63.9765,58.6452,90.6334,85.3021,111.9589,37.3196,15.9941,5.3314,5.3314,0,0,0,0,0,0,0,0,0,0.3194,0.1597,0.3194,0.3194,0,0,0.3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200089,LMG12-01,476,-100,70,Far South,Shelf,10768,0,0,0,0,0,0,0,0.1161,0,0,0,0.1161,0.1161,0.1161,0,0.1161,0,0.1161,0.1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200093,LMG12-01,491,-117,63,Far South,Shelf,8643,0,0,0,0,0.877,2.631,11.4012,29.8184,19.2943,14.0322,7.8931,1.754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1157,0,0,0.1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200098,LMG12-01,502,-118,53,Far South,Shelf,5187.8,0,0,0.1928,0,0.3855,0,0.5783,0.1928,0.1928,0.1928,0,0.3855,0.3855,0.1928,0.1928,0.5783,0.3855,0.1928,0,0,0.1928,0.1928,0,0,0,0,0,0,0.1928,0.1928,0.1928,0,0.1928,0.1928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200102,LMG12-01,514,-81,69,Far South,Shelf,4476.5,0,0,0,0.4548,0,0.2274,0.6821,1.5917,2.5012,1.819,2.2738,1.5917,0.6821,0,0.4548,0.2274,0.2274,0,0,0,0,0,0,0,0,0,0,0,0.2234,0,0,0.8936,0,1.3403,0.6702,0.4468,0.4468,0,0,0,0,0.2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200105,LMG12-01,525,-81,75,Far South,Shelf,11169.3,0,0,0,0,0,0.1791,0,0,0,0,0,0,0,0.0895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0895,0,0,0,0,0,0,0,0,0.0895,0,0.0895,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200108,LMG12-01,538,-62,72,Far South,Shelf,12641,0,0,0,0,0,0,0,0,0.4478,0,0.2239,0.4478,1.1194,0.6716,1.1194,1.5671,4.0298,4.2536,4.9253,2.4626,0.8955,0.2239,0,0,0,0,0.0791,0,0,0.1582,0,0,0,0,0,0.0791,0.0791,0,0.0791,0,0.0791,0,0.0791,0,0.0791,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200112,LMG12-01,547,-63,58,Far South,Shelf,1715.2,0,0,0.583,0,0,0,2.9152,1.1661,0.583,0.583,1.1661,0.583,0,1.1661,0.583,0.583,0,0,1.1661,0,0,0,0,0.583,0.583,0,1.1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200114,LMG12-01,551,0,100,Far South,Shelf,10536,0,0,0,0,0,6.3012,6.3012,0,0,0,0,31.5062,25.2049,119.7235,100.8198,113.4223,88.2173,12.6025,18.9037,31.5062,6.3012,12.6025,12.6025,0,6.3012,25.2049,6.6012,6.6012,0.7498,1.1997,2.9992,1.9495,2.0995,0.7498,1.4996,0.5998,0.4499,0.15,0.2999,0.15,0.2999,0.2999,0.2999,0.15,0,0.15,0.15,0.15,0,0,0,0,0,0,0,0,0,0,0
200120,LMG12-01,575,600,40,North,Coast,12082.1,0,0,0,0,0.0862,0,0.2586,0.1724,0.6897,0.2586,0.0862,0.1724,0.0862,0.0862,0,0,0.0862,0.0862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210001,LMG13-01,11,600,40,North,Coast,7274.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.7536,30.5652,45.8478,50.942,96.7898,50.942,40.7536,50.942,20.3768,5.0942,10.1884,10.1884,5.0942,5.0942,5.0942,15.2826,20.3768,0,5.0942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210003,LMG13-01,16,616,40,North,Coast,5024.5,0,0,0,0,0,0,0,0,0,0,20.3663,0,0,6.7888,0,13.5775,6.7888,20.3663,40.7325,20.3663,108.62,95.0425,95.0425,67.8875,20.3663,74.6763,40.7325,27.155,0,6.7888,13.5775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210010,LMG13-01,44,609,38,North,Coast,5262.7,0,0,0,0,0,0,0,0,0,0,0,5.4896,0,0,5.4896,0,10.9791,21.9582,32.9373,54.8956,27.4478,54.8956,98.812,65.8747,49.406,43.9164,16.4687,5.4896,27.4478,10.9791,16.4687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210017,LMG13-01,62,605,39,North,Coast,10307,0,0,0,0,0,0,0.097,0,0,0.097,0,0,0.097,0,0,0,0,0,0,0,0,0.097,0.097,0,0.097,0.097,0,0.194,0.097,0,0.097,0.5821,0.5821,0.4851,0.3881,0.4851,0.3881,0.194,0.097,0.097,0.2911,0,0,0,0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210022,LMG13-01,90,600,100,North,Shelf,11020.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8693,0,0,0,0,0,0.8693,0.4346,0.8693,1.7385,1.7385,0,3.9117,1.3039,1.3039,0,2.1732,3.4771,2.1732,3.9117,4.781,1.7385,4.3464,1.7385,1.3039,1.7385,0.4346,1.3039,0.8693,0.4346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210024,LMG13-01,104,600,200,North,Slope,9072.7,0,0,0,0,0,0,0,2.071,4.1421,14.4973,22.7814,51.776,37.2787,26.9235,26.9235,10.3552,2.071,2.071,2.071,2.071,0,0,0,0,0,0,0,0,2.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210027,LMG13-01,112,500,200,North,Slope,10543.6,0,0,0,0,0,0,0,0,0.4287,0.8574,0.4287,0,0,0.4287,0.8574,0,0.4287,0.4287,0,0,0,0.4287,0.8574,1.2861,2.5722,2.1435,3.0009,3.4296,3.8583,3.8583,2.1435,1.2861,1.7148,2.5722,3.8583,1.2861,0,2.5722,0.4287,1.2861,0,0,0,0,0.4287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210030,LMG13-01,128,500,100,North,Shelf,5873.9,0,0,0,0,0,0,0,0,0,5.5244,0,27.6221,44.1953,44.1953,71.8174,55.2441,38.6709,22.0977,5.5244,5.5244,5.5244,27.6221,5.5244,44.1953,27.6221,22.0977,5.5244,27.6221,11.0488,11.0488,11.0488,5.5244,11.0488,0,0,11.0488,0,5.5244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210032,LMG13-01,136,500,60,North,Shelf,4969.5,0,0,0,0,0,0,0.4025,0,0,0,0,0.2012,0,0,0,0,0,0,0.4025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210034,LMG13-01,145,400,40,North,Coast,6432.1,0,0,0,0,4.2987,2.8658,2.8658,4.2987,6.448,8.5973,7.8809,5.0151,5.0151,3.5822,1.4329,1.4329,1.4329,0,0,0.7164,2.1493,0,3.5822,2.1493,1.4329,0.7164,0.7164,0,0,0,0.7164,0.7164,0,0.7164,0,0.7164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210035,LMG13-01,147,400,40,North,Coast,5927.9,0,0,0,0,0,1.5942,1.5942,1.5942,3.1883,4.7825,1.5942,7.9708,20.7242,14.3475,15.9417,7.9708,7.9708,3.1883,4.7825,4.7825,0,7.9708,7.9708,9.565,4.7825,3.1883,7.9708,1.5942,3.1883,0,1.5942,1.5942,1.5942,1.5942,0,1.5942,1.5942,0,1.5942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210037,LMG13-01,153,400,100,North,Shelf,5494.8,0,0,0,0,0,0,0,0,0,2.4714,0,0,2.4714,2.4714,12.357,9.8856,4.9428,4.9428,4.9428,7.4142,14.8284,27.1855,34.5997,24.7141,17.2998,22.2426,17.2998,9.8856,7.4142,7.4142,0,4.9428,2.4714,0,2.4714,2.4714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210039,LMG13-01,167,400,200,North,Slope,7994.4,0,0,0,0,0,0,3.3874,0,20.3242,16.9368,37.261,60.9725,84.684,40.6483,20.3242,33.8736,10.1621,6.7747,0,3.3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041,LMG13-01,171,300,200,South,Slope,6175.1,0,0,0,0,0,0,0,0,0,1.0591,0,1.0591,0,0,2.1182,0,1.0591,0,1.0591,2.1182,2.1182,3.1773,6.3546,9.5319,15.8865,13.7683,9.5319,8.4728,7.4137,2.1182,6.3546,1.0591,4.2364,0,2.1182,1.0591,1.0591,3.1773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210044,LMG13-01,185,300,100,South,Shelf,9588.6,0,0,0,0,0,0,0,0,0,3.3623,3.3623,1.6812,0,5.0435,1.6812,3.3623,5.0435,1.6812,1.6812,1.6812,8.4058,8.4058,15.1305,20.174,21.8552,10.087,11.7682,11.7682,11.7682,3.3623,6.7247,1.6812,5.0435,0,0,0,1.6812,0,0,0,1.6812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210046,LMG13-01,196,300,40,South,Coast,9822.4,0,0,0,0,0,0,0,0,0,1.0924,3.2772,3.2772,3.2772,1.0924,4.3696,3.2772,2.1848,0,0,2.1848,7.6468,9.8316,16.3859,15.2935,13.1088,9.8316,2.1848,2.1848,0,0,1.0924,1.0924,0,0,0,1.0924,0,1.0924,0,1.0924,0,1.0924,1.0924,0,0,0,1.0924,0,0,0,0,0,0,0,0,0,0,0,0
210048,LMG13-01,202,200,40,South,Coast,9864.5,0,0,0,0.3001,0,0,0.3001,0,0,0,0,0,0,0.3001,0,0.3001,0.3001,0,0.3001,0.9002,1.2003,2.4005,3.9009,3.9009,4.501,3.9009,0.9002,0.9002,0.3001,0,0,1.2003,0.6001,0,0,0.6001,0.6001,0.6001,0,0.6001,0.6001,0.3001,0.3001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051,LMG13-01,214,200,100,South,Shelf,7949.2,0,0,0,0,0,0,0,0,0,0.2516,1.258,0.7548,0.629,0.8806,0.3774,0.7548,0,0,0.1258,0,0,0.1258,0,0,0,0,0,0,0,0.1258,0.3774,0,0.2516,0,0.2516,0.1258,0.2516,0.2516,0.2516,0.1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210052,LMG13-01,221,200,200,South,Slope,9217.5,0,0,0,0,0,0,0,0,0,0,1.1977,0,0,0,0,0,1.1977,0,0,0,0,0,1.1977,1.1977,3.5931,10.7794,11.9772,20.3612,11.9772,16.768,9.5817,10.7794,2.3954,8.384,1.1977,1.1977,4.7909,0,1.1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210054,LMG13-01,227,200,0,South,Coast,9582,0,0,0,0,0,0,0,0,4.8623,0,0,0,9.7245,9.7245,4.8623,9.7245,9.7245,19.449,4.8623,14.5868,9.7245,24.3113,72.9338,77.7961,68.0716,48.6226,29.1735,34.0358,24.3113,4.8623,4.8623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210059,LMG13-01,241,211,-30,South,Coast,7366.9,0,0,0,0,0,0,0,0,0.1584,0,0,0.1584,0.1584,0,0,0,0,0.1584,0,0,0,0,0,0,0,0,0.1584,0.1584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210061,LMG13-01,243,211,-30,South,Coast,6286.3,0,0,0,0,0.1591,0,0,0,0,0.1591,0,0.1591,0.1591,0,0,0,0.1591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210063,LMG13-01,253,190,-32,South,Coast,6435.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1554,0,0,0,0,0,0.3108,0,0.1554,0,0,0.1554,0.1554,0.1554,0,0.1554,0,0,0,0,0.1554,0,0,0,0,0,0,0,0,0,0,0,0
210067,LMG13-01,268,200,-20,South,Coast,7127.5,0,0,0,0,0,0,0,0,0,0,0.2862,0,0,0.5724,0.5724,0.5724,0.5724,0.8586,0.5724,0.5724,0.8586,1.1449,2.5759,2.8622,2.2897,4.8657,2.8622,2.5759,0.8586,0.8586,0.2862,1.1449,0,0.2862,0,0,0,0,0,0.2862,0,0,0,0.2862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210070,LMG13-01,278,200,-40,South,Coast,6706.8,0,0,0,0,0,0,0,0,0,0,0,11.4839,22.9678,34.4517,34.4517,103.3551,126.3229,68.9034,91.8712,57.4195,45.9356,45.9356,126.3229,103.3551,80.3873,91.8712,45.9356,22.9678,22.9678,0,0,0,0,11.4839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210075,LMG13-01,286,190,-32,South,Coast,8573.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1166,0,0,0,0.1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210081,LMG13-01,295,211,-30,South,Coast,7565.6,0,0,0,0,0,0,0,0,0.1322,0.1322,0.1322,0,0.2644,0,0.1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210084,LMG13-01,307,100,0,Far South,Coast,6947.7,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1331,4.2662,0,2.1331,0,0,2.1331,2.1331,6.3993,12.7986,12.7986,23.464,27.7302,31.9964,27.7302,14.9316,19.1978,4.2662,8.5324,0,4.2662,4.2662,0,0,0,0,2.1331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210086,LMG13-01,314,100,60,Far South,Shelf,8529.9,0,0,0,0,0,0,0,0,0.1172,0.2345,0,0.1172,0,0,0,0,0.1172,0,0,0,0,0,0.1172,0.1172,0,0,0,0,0.2345,0,0,0,0.1172,0,0,0,0.1172,0.2345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210088,LMG13-01,320,0,60,Far South,Shelf,10903.3,0,0,1.4271,1.4271,8.5625,5.7084,24.2605,42.8127,28.5418,38.5315,24.2605,31.396,27.1147,7.1355,8.5625,2.8542,0,0,1.4271,0,0,1.4271,0,1.4271,1.4271,4.2813,0,1.4271,4.2813,1.4271,4.2813,0,2.8542,2.8542,2.8542,1.4271,0,1.4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210090,LMG13-01,328,0,0,Far South,Shelf,7995.3,0,0,0,0,0,0,0,0,9.0653,0,0,0,3.0218,6.0435,3.0218,9.0653,6.0435,9.0653,9.0653,9.0653,15.1088,24.1741,18.1306,18.1306,33.2394,39.2829,36.2611,24.1741,18.1306,3.0218,3.0218,3.0218,3.0218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210092,LMG13-01,330,0,0,Far South,Shelf,7257.9,0,0,0,0,0,0,1.218,4.2629,7.3079,15.2247,10.3528,7.9168,1.827,1.218,0,0,0,0.609,0,0,0,1.218,1.218,0.609,0.609,3.0449,0.609,1.218,1.218,0.609,0,0,0,0,0,0.609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210093,LMG13-01,334,-100,0,Far South,Coast,8637.5,0,0,0,0,0,2.1048,0,0,6.3143,6.3143,10.5239,10.5239,2.1048,12.6287,16.8382,14.7335,4.2096,10.5239,6.3143,2.1048,0,4.2096,8.4191,6.3143,18.943,8.4191,10.5239,14.7335,12.6287,10.5239,4.2096,0,4.2096,0,0,0,0,0,0,2.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210095,LMG13-01,340,-127,-19,Far South,Coast,7907.5,0,0,0,0.1745,0,0.6981,0.5236,1.0471,1.5707,1.3961,1.5707,2.7923,0.8726,0.5236,1.2216,0,0,0,0,0.1745,0.349,0.1745,0.1745,0,0,0.6981,0.5236,0.349,0.5236,0.1745,0.1745,0.8726,0.1745,0,0.1745,0,0,0.5236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210098,LMG13-01,345,-136,-15,Far South,Coast,4650.6,0,0,0,0,0,0.215,0.4301,0.4301,1.0751,1.5052,1.7202,2.1503,1.0751,0.6451,0,0,0,0,0,0,0,0,0,0,0,0.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210103,LMG13-01,360,-131,-23,Far South,Coast,7941.3,0,0,0,0,0,0,0,0.1259,0.3778,0.3778,0.3778,0.5037,0.3778,0.1259,0.2518,0.1259,0.2518,0,0,0,0.1259,0.3778,0.1259,0.2518,0.6296,0.5037,0.5037,0.2518,0.6296,0.1259,0.2518,0.1259,0,0,0.1259,0,0.1259,0,0,0,0,0.1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210106,LMG13-01,368,-124,-15,Far South,Coast,6687.5,0,0,0,0,0.3768,0,0.942,1.5073,2.4493,2.6377,1.3189,3.3914,2.0725,1.8841,0.5652,0.3768,0.1884,0,0.1884,0,0,0,0.1884,0,0,0,0.3768,0,0,0.1884,0.1884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210109,LMG13-01,385,-123,-21,Far South,Coast,10085.1,0,0,0,0,0,0.3966,0.0992,0.0992,0.3966,0.6941,0,0.3966,0,0.0992,0,0,0.0992,0,0,0,0.0992,0,0,0.0992,0,0,0.2975,0,0.0992,0,0.1983,0.1983,0,0,0,0,0,0.0992,0.2975,0,0.1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210112,LMG13-01,395,-100,60,Far South,Shelf,8318.2,0,0,0,0,0,0,0,10.1704,10.1704,40.6817,30.5113,30.5113,50.8521,20.3408,30.5113,20.3408,10.1704,0,10.1704,0,10.1704,20.3408,40.6817,71.1929,40.6817,101.7042,132.2154,101.7042,81.3633,40.6817,10.1704,10.1704,50.8521,10.1704,0,10.1704,10.1704,0,0,0,0,0,0,10.1704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210114,LMG13-01,405,-100,140,Far South,Slope,7195,0,0,0,0,0,0,0,0,0,0,0,0,1.6261,3.7943,1.0841,2.7102,4.8784,4.3364,4.8784,2.7102,2.1682,0.542,0,1.6261,2.7102,3.2523,4.3364,3.7943,3.2523,2.7102,1.6261,1.0841,0.542,0.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210116,LMG13-01,411,0,140,Far South,Slope,5857.3,0,0,0,3.6365,0,0,29.0917,18.1823,47.274,36.3646,32.7282,47.274,14.5459,21.8188,7.2729,7.2729,0,0,3.6365,3.6365,7.2729,3.6365,7.2729,0,3.6365,0,7.2729,3.6365,10.9094,3.6365,7.2729,7.2729,7.2729,7.2729,0,3.6365,3.6365,3.6365,0,3.6365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210127,LMG13-01,452,600,40,North,Coast,3058.2,0,0,0,0,0,0,0,0,0,0,0,0,4.2378,0,0,0,0,0,0,4.2378,4.2378,21.1892,25.427,38.1405,55.0918,46.6162,46.6162,46.6162,42.3783,38.1405,25.427,12.7135,8.4757,4.2378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220003,LMG14-01,9,600,40,North,Coast,3531.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2832,0,0.2832,0,0.2832,0,0,0.2832,0.2832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220007,LMG14-01,17,616,40,North,Coast,4840.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2066,0.2066,0.2066,0.2066,0,0.4132,0,0.4132,0.4132,0.4132,0.4132,0.8264,0.8264,1.033,0,0.4132,0.4132,0.6198,0.6198,0.6198,0.2066,0.4132,0.2066,0.2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220011,LMG14-01,33,610,40,North,Coast,4227.9,0,0,0,0,0,0,0,0,0,0,0,0.2365,0,0.2365,0.4731,0.2365,0.9461,0.4731,0.2365,0,0,0,0,0,0.2365,0,0.2365,0.2365,0.2365,0,0,0.2365,0,0.4731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220019,LMG14-01,46,600,30,North,Coast,5844.7,0,0,0,0,0,0,0,0,0,1.8102,0,0,0,0,0,3.6204,0,0,0,0,1.8102,0,0,1.8102,10.8611,7.2407,16.2916,18.1018,32.5833,27.1527,19.912,18.1018,5.4305,7.2407,0,1.8102,5.4305,0,0,1.8102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220021,LMG14-01,58,600,100,North,Shelf,3139.8,0,0,0,0,0,0,0,0,0,0.3185,0.637,0.3185,0.637,0.3185,0.3185,0.637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
