Time,Break_Chance,Mean_Accumulation,Std_Accumulation
22.6022602260226,0.2,0.077,0.2811956614174533
22.65226522652265,0.2,0.077,0.2811956614174533
22.7022702270227,0.2,0.078,0.2826941810508327
22.752275227522752,0.2,0.078,0.2826941810508327
22.802280228022802,0.2,0.078,0.2826941810508327
22.852285228522852,0.2,0.08,0.28913664589601845
22.902290229022903,0.2,0.08,0.28913664589601845
22.95229522952295,0.2,0.081,0.29058389494258074
23.002300230023,0.2,0.082,0.2920205472222821
23.05230523052305,0.2,0.083,0.2934467583736457
23.1023102310231,0.2,0.083,0.2934467583736457
23.15231523152315,0.2,0.084,0.29486267990371595
23.2023202320232,0.2,0.084,0.29486267990371595
23.25232523252325,0.2,0.086,0.29766424037831635
23.3023302330233,0.2,0.088,0.300426363690009
23.352335233523352,0.2,0.091,0.3044979474479223
23.402340234023402,0.2,0.093,0.30716607885637554
23.452345234523452,0.2,0.095,0.3097983214931907
23.502350235023503,0.2,0.096,0.3111012696856105
23.55235523552355,0.2,0.1,0.31622776601684016
23.6023602360236,0.2,0.102,0.3187412743903716
23.65236523652365,0.2,0.102,0.3187412743903716
23.7023702370237,0.2,0.104,0.32122266420662465
23.75237523752375,0.2,0.107,0.32488613389924664
23.8023802380238,0.2,0.109,0.3272903909374694
23.85238523852385,0.2,0.109,0.3272903909374694
23.9023902390239,0.2,0.11,0.328481354113138
23.952395239523952,0.2,0.113,0.33500895510419143
24.002400240024002,0.2,0.115,0.3373054995104616
24.052405240524052,0.2,0.116,0.3384434960226033
24.102410241024103,0.2,0.116,0.3384434960226033
24.15241524152415,0.2,0.119,0.34181720260981774
24.2024202420242,0.2,0.119,0.34181720260981774
24.25242524252425,0.2,0.121,0.34403342860832287
24.3024302430243,0.2,0.121,0.34403342860832287
24.35243524352435,0.2,0.121,0.34403342860832287
24.4024402440244,0.2,0.122,0.34513185885976705
24.45244524452445,0.2,0.122,0.34513185885976705
24.5024502450245,0.2,0.122,0.34513185885976705
24.552455245524552,0.2,0.123,0.34622391598501917
24.602460246024602,0.2,0.123,0.34622391598501917
24.652465246524653,0.2,0.125,0.35408332352710425
24.702470247024703,0.2,0.125,0.35408332352710425
24.75247524752475,0.2,0.128,0.3572338169882599
24.8024802480248,0.2,0.128,0.3572338169882599
24.85248524852485,0.2,0.13,0.3593048844644375
24.9024902490249,0.2,0.131,0.3603317915477358
24.95249524952495,0.2,0.132,0.3613530129942211
25.002500250025,0.2,0.133,0.3623685968734059
25.05250525052505,0.2,0.134,0.3633785904535359
25.1025102510251,0.2,0.135,0.36711714751561375
25.152515251525152,0.2,0.136,0.36810867960426985
25.202520252025202,0.2,0.138,0.37007566793832614
25.252525252525253,0.2,0.139,0.3710512094037707
25.302530253025303,0.2,0.139,0.3710512094037707
25.35253525352535,0.2,0.139,0.3710512094037707
25.4025402540254,0.2,0.139,0.3710512094037707
25.45254525452545,0.2,0.14,0.3720215047547625
25.5025502550255,0.2,0.144,0.37585103432077926
25.55255525552555,0.2,0.145,0.37679570061241296
25.6025602560256,0.2,0.145,0.37679570061241296
25.65256525652565,0.2,0.147,0.3786700410647782
25.7025702570257,0.2,0.147,0.3786700410647782
25.752575257525752,0.2,0.148,0.37959978925178983
25.802580258025802,0.2,0.152,0.38327013971870927
25.852585258525853,0.2,0.152,0.38327013971870927
25.9025902590259,0.2,0.152,0.38327013971870927
25.95259525952595,0.2,0.152,0.38327013971870927
26.002600260026,0.2,0.153,0.3841757410352701
26.05260526052605,0.2,0.154,0.3850766157532791
26.1026102610261,0.2,0.155,0.38597279696890285
26.15261526152615,0.2,0.155,0.38597279696890285
26.2026202620262,0.2,0.156,0.3868643173000088
26.25262526252625,0.2,0.157,0.39032166222232656
26.302630263026302,0.2,0.158,0.39119815950487374
26.352635263526352,0.2,0.158,0.39119815950487374
26.402640264026402,0.2,0.16,0.39293765408776793
26.452645264526453,0.2,0.162,0.3946593467789656
26.5026502650265,0.2,0.164,0.3963634695579256
26.55265526552655,0.2,0.165,0.3972090129893815
26.6026602660266,0.2,0.166,0.3980502480843368
26.65266526652665,0.2,0.17,0.40137264480778473
26.7026702670267,0.2,0.172,0.40548242871917445
26.75267526752675,0.2,0.174,0.40709212716533527
26.8026802680268,0.2,0.174,0.40709212716533527
26.85268526852685,0.2,0.175,0.40789091679025796
26.902690269026902,0.2,0.176,0.40868569830616963
26.952695269526952,0.2,0.176,0.40868569830616963
27.002700270027002,0.2,0.176,0.40868569830616963
27.052705270527053,0.2,0.176,0.40868569830616963
27.1027102710271,0.2,0.179,0.41104622611088404
27.15271527152715,0.2,0.182,0.4133715036138771
27.2027202720272,0.2,0.182,0.4133715036138771
27.25272527252725,0.2,0.183,0.414138865599453
27.3027302730273,0.2,0.187,0.41717022904325
27.35273527352735,0.2,0.19,0.4194043395102185
27.4027402740274,0.2,0.19,0.4194043395102185
27.45274527452745,0.2,0.19,0.4194043395102185
27.502750275027502,0.2,0.192,0.42324461012516185
27.552755275527552,0.2,0.193,0.4239705178429296
27.602760276027603,0.2,0.196,0.4261267417095555
27.652765276527653,0.2,0.196,0.4261267417095555
27.7027702770277,0.2,0.197,0.42683837690629073
27.75277527752775,0.2,0.197,0.42683837690629073
27.8027802780278,0.2,0.198,0.42754648870035455
27.85278527852785,0.2,0.199,0.4282510945695324
27.9027902790279,0.2,0.199,0.4282510945695324
27.95279527952795,0.2,0.2,0.4289522117905425
28.002800280028,0.2,0.202,0.4303440484077846
28.05280528052805,0.2,0.203,0.43103480137919487
28.102810281028102,0.2,0.205,0.4347125487031603
28.152815281528152,0.2,0.206,0.4353894808100008
28.202820282028203,0.2,0.208,0.436733328245047
28.252825282528253,0.2,0.212,0.4393813833106686
28.3028302830283,0.2,0.212,0.4393813833106686
28.35283528352835,0.2,0.213,0.4400352258626545
28.4028402840284,0.2,0.214,0.4406858291345407
28.45284528452845,0.2,0.215,0.4413332074521453
28.5028502850285,0.2,0.215,0.4413332074521453
28.55285528552855,0.2,0.215,0.4413332074521453
28.6028602860286,0.2,0.217,0.4448718916721983
28.65286528652865,0.2,0.217,0.4448718916721983
28.702870287028702,0.2,0.219,0.4483737280439116
28.752875287528752,0.2,0.22,0.4489988864128678
28.802880288028803,0.2,0.221,0.4518395733000854
28.852885288528853,0.2,0.222,0.45245552267598727
28.9028902890289,0.2,0.224,0.45367830012024624
28.95289528952895,0.2,0.224,0.45367830012024624
29.002900290029,0.2,0.224,0.45367830012024624
29.05290529052905,0.2,0.226,0.4548889974488244
29.1029102910291,0.2,0.227,0.4576800192274041
29.15291529152915,0.2,0.228,0.4604519518907497
29.2029202920292,0.2,0.23,0.4616275555033468
29.252925292529252,0.2,0.232,0.4649473088426228
29.302930293029302,0.2,0.232,0.4649473088426228
29.352935293529352,0.2,0.235,0.4666636904667016
29.402940294029403,0.2,0.236,0.46723013601436686
29.452945294529453,0.2,0.237,0.46779375797460365
29.5029502950295,0.2,0.238,0.4683545665412092
29.55295529552955,0.2,0.239,0.4689125718084304
29.6029602960296,0.2,0.242,0.47056986728858613
29.65296529652965,0.2,0.243,0.47323461411861645
29.7029702970297,0.2,0.245,0.47431529597936967
29.75297529752975,0.2,0.246,0.47485155575190335
