Pellet ID,Time (hours),Depth (m)
77,523.4923492349235,1238.7113024439284
77,523.5643564356436,1239.0602533885562
77,523.6363636363636,1239.4091932925835
77,523.7083708370837,1239.7581221596834
77,523.7803780378038,1240.107039993527
77,523.8523852385239,1240.455946797783
77,523.9243924392439,1240.8048425761176
77,523.996399639964,1241.1537273321944
77,524.0684068406841,1241.5026010696752
77,524.1404140414041,1241.8514637922187
77,524.2124212421243,1242.2003155034818
77,524.2844284428443,1242.5491562071186
77,524.3564356435644,1242.897985906781
77,524.4284428442844,1243.2468046061188
77,524.5004500450045,1243.5956123087788
77,524.5724572457245,1243.9444090184056
77,524.6444644464447,1244.2931947386421
77,524.7164716471648,1244.641969473128
77,524.7884788478848,1244.9907332255011
77,524.8604860486049,1245.3394859993964
77,524.9324932493249,1245.688227815955
77,525.004500450045,1246.036958787223
77,525.076507650765,1246.385678916813
77,525.1485148514852,1246.7343882083355
77,525.2205220522052,1247.0830866653987
77,525.2925292529253,1247.431774291608
77,525.3645364536454,1247.780451090567
77,525.4365436543654,1248.1291170658767
77,525.5085508550856,1248.4777722211356
77,525.5805580558056,1248.8264165599403
77,525.6525652565257,1249.1750500858848
77,525.7245724572457,1249.5236728025607
77,525.7965796579658,1249.8722847135575
77,525.8685868586858,1250.2208858224624
77,525.940594059406,1250.5694761328598
77,526.0126012601261,1250.9180556483323
77,526.0846084608461,1251.2666243724598
77,526.1566156615662,1251.6151823088203
77,526.2286228622862,1251.9637294609893
77,526.3006300630063,1252.3122658325397
77,526.3726372637263,1252.6607914270426
77,526.4446444644465,1253.0093062480664
77,526.5166516651665,1253.3578102991773
77,526.5886588658866,1253.7063035839394
77,526.6606660666067,1254.0547861059142
77,526.7326732673267,1254.403257868661
77,526.8046804680469,1254.751718875737
77,526.8766876687669,1255.1001691306967
77,526.948694869487,1255.4486086370928
77,527.020702070207,1255.7970373984754
77,527.0927092709271,1256.1454554183922
77,527.1647164716471,1256.4938627003892
77,527.2367236723672,1256.8422592480092
77,527.3087308730874,1257.1906450647937
77,527.3807380738074,1257.5390201542812
77,527.4527452745275,1257.887384520008
77,527.5247524752475,1258.2357381655088
77,527.5967596759676,1258.584081094315
77,527.6687668766876,1258.9324133099567
77,527.7407740774078,1259.280734815961
77,527.8127812781278,1259.629045615853
77,527.8847884788479,1259.977345713156
77,527.956795679568,1260.32563511139
77,528.028802880288,1260.6739138140738
77,528.1008100810081,1261.0221818247232
77,528.1728172817282,1261.3704391468523
77,528.2448244824483,1261.7186857839724
77,528.3168316831683,1262.066921739593
77,528.3888388838884,1262.4151470172212
77,528.4608460846084,1262.7633616203618
77,528.5328532853285,1263.1115655525173
77,528.6048604860487,1263.4597588171882
77,528.6768676867687,1263.8079414178726
77,528.7488748874888,1264.1561133580662
77,528.8208820882088,1264.5042746412628
77,528.8928892889289,1264.8524252709537
77,528.9648964896489,1265.2005652506282
77,529.0369036903691,1265.548694583773
77,529.1089108910892,1265.8968132738732
77,529.1809180918092,1266.244921324411
77,529.2529252925293,1266.593018738867
77,529.3249324932493,1266.9411055207188
77,529.3969396939694,1267.2891816734425
77,529.4689468946895,1267.6372472005116
77,529.5409540954096,1267.9853021053975
77,529.6129612961296,1268.3333463915694
77,529.6849684968497,1268.6813800624946
77,529.7569756975698,1269.0294031216374
77,529.8289828982898,1269.3774155724607
77,529.90099009901,1269.7254174184245
77,529.97299729973,1270.0734086629873
77,530.0450045004501,1270.4213893096048
77,530.1170117011701,1270.769359361731
77,530.1890189018902,1271.1173188228172
77,530.2610261026102,1271.465267696313
77,530.3330333033304,1271.8132059856655
77,530.4050405040505,1272.1611336943197
77,530.4770477047705,1272.5090508257183
77,530.5490549054906,1272.856957383302
77,530.6210621062106,1273.2048533705092
77,530.6930693069307,1273.5527387907762
77,530.7650765076507,1273.900613647537
77,530.8370837083709,1274.2484779442236
77,530.9090909090909,1274.5963316842656
77,530.981098109811,1274.9441748710906
77,531.0531053105311,1275.292007508124
77,531.1251125112511,1275.639829598789
77,531.1971197119713,1275.9876411465066
77,531.2691269126913,1276.3354421546958
77,531.3411341134114,1276.6832326267731
77,531.4131413141314,1277.031012566153
77,531.4851485148515,1277.3787819762483
77,531.5571557155715,1277.726540860469
77,531.6291629162916,1278.0742892222231
77,531.7011701170118,1278.4220270649166
77,531.7731773177318,1278.7697543919533
77,531.8451845184519,1279.1174712067345
77,531.9171917191719,1279.4651775126601
77,531.989198919892,1279.8128733131273
77,532.061206120612,1280.1605586115313
77,532.1332133213322,1280.508233411265
77,532.2052205220522,1280.8558977157197
77,532.2772277227723,1281.203551528284
77,532.3492349234924,1281.5511948523442
77,532.4212421242124,1281.898827691285
77,532.4932493249325,1282.2464500484891
77,532.5652565256526,1282.5940619273365
77,532.6372637263727,1282.9416633312053
77,532.7092709270927,1283.2892542634713
77,532.7812781278128,1283.6368347275086
77,532.8532853285328,1283.984404726689
77,532.9252925292529,1284.3319642643821
77,532.9972997299731,1284.6795133439553
77,533.0693069306931,1285.027051968774
77,533.1413141314132,1285.3745801422017
77,533.2133213321332,1285.7220978675994
77,533.2853285328533,1286.0696051483262
77,533.3573357335733,1286.417101987739
77,533.4293429342935,1286.7645883891928
77,533.5013501350135,1287.1120643560403
77,533.5733573357336,1287.459529891632
77,533.6453645364537,1287.8069849993165
77,533.7173717371737,1288.1544296824404
77,533.7893789378938,1288.5018639443479
77,533.8613861386139,1288.8492877883814
77,533.933393339334,1289.196701217881
77,534.005400540054,1289.5441042361847
77,534.0774077407741,1289.8914968466286
77,534.1494149414941,1290.2388790525465
77,534.2214221422142,1290.5862508572704
77,534.2934293429344,1290.9336122641298
77,534.3654365436544,1291.2809632764527
77,534.4374437443745,1291.6283038975644
77,534.5094509450945,1291.9756341307884
77,534.5814581458146,1292.3229539794463
77,534.6534653465346,1292.6702634468572
77,534.7254725472548,1293.0175625363386
77,534.7974797479748,1293.3648512512057
77,534.8694869486949,1293.7121295947716
77,534.941494149415,1294.0593975703475
77,535.013501350135,1294.4066551812423
77,535.0855085508551,1294.753902430763
77,535.1575157515751,1295.1011393222145
77,535.2295229522953,1295.4483658588997
77,535.3015301530153,1295.7955820441193
77,535.3735373537354,1296.1427878811721
77,535.4455445544554,1296.4899833733548
77,535.5175517551755,1296.837168523962
77,535.5895589558957,1297.1843433362862
77,535.6615661566157,1297.5315078136182
77,535.7335733573358,1297.8786619592463
77,535.8055805580558,1298.225805776457
77,535.8775877587759,1298.5729392685348
77,535.9495949594959,1298.920062438762
77,536.021602160216,1299.267175290419
77,536.0936093609361,1299.6142778267838
77,536.1656165616562,1299.961370051133
77,536.2376237623763,1300.3084519667407
77,536.3096309630963,1300.6555235768792
77,536.3816381638164,1301.0025848848188
77,536.4536453645364,1301.3496358938276
77,536.5256525652566,1301.6966766071714
77,536.5976597659766,1302.0437070281148
77,536.6696669666967,1302.3907271599196
77,536.7416741674167,1302.737737005846
77,536.8136813681368,1303.0847365691518
77,536.885688568857,1303.4317258530934
77,536.957695769577,1303.7787048609248
77,537.0297029702971,1304.1256735958978
77,537.1017101710171,1304.4726320612626
77,537.1737173717372,1304.8195802602672
77,537.2457245724572,1305.1665181961575
77,537.3177317731773,1305.5134458721775
77,537.3897389738974,1305.8603632915692
77,537.4617461746175,1306.2072704575728
77,537.5337533753376,1306.554167373426
77,537.6057605760576,1306.901054042365
77,537.6777677767777,1307.247930467624
77,537.7497749774977,1307.5947966524348
77,537.8217821782179,1307.9416526000273
77,537.8937893789379,1308.2884983136296
77,537.965796579658,1308.6353337964679
77,538.037803780378,1308.982159051766
77,538.1098109810981,1309.3289740827465
77,538.1818181818182,1309.675778892629
77,538.2538253825383,1310.022573484632
77,538.3258325832584,1310.3693578619714
77,538.3978397839784,1310.7161320278612
77,538.4698469846985,1311.062895985514
77,538.5418541854185,1311.4096497381397
77,538.6138613861386,1311.7563932889468
77,538.6858685868586,1312.1031266411414
77,538.7578757875788,1312.449849797928
77,538.8298829882989,1312.7965627625088
77,538.9018901890189,1313.1432655380843
77,538.973897389739,1313.4899581278528
77,539.045904590459,1313.836640535011
77,539.1179117911792,1314.183312762753
77,539.1899189918992,1314.5299748142718
77,539.2619261926193,1314.8766266927576
77,539.3339333933393,1315.2232684013993
77,539.4059405940594,1315.5698999433835
77,539.4779477947795,1315.9165213218948
77,539.5499549954995,1316.2631325401164
77,539.6219621962197,1316.609733601229
77,539.6939693969397,1316.9563245084112
77,539.7659765976598,1317.3029052648403
77,539.8379837983798,1317.6494758736912
77,539.9099909990999,1317.996036338137
77,539.98199819982,1318.3425866613486
77,540.0540054005401,1318.6891268464956
77,540.1260126012602,1319.0356568967452
