Time,Mean_Accumulation,Std_Accumulation,Mean_Rising,Std_Rising
569.4329432943294,178.898,7.259173231160693,59.834,7.006742752520603
569.5049504950496,178.923,7.260376780856497,59.846,7.006445889322213
569.5769576957696,178.954,7.262498468158183,59.852,7.0087157168771
569.6489648964897,178.979,7.26199414761538,59.856,7.010368321279557
569.7209720972097,179.009,7.255681842528658,59.864,7.018226556616706
569.7929792979298,179.042,7.250395575415181,59.872,7.016809531403865
569.8649864986498,179.068,7.250887945624308,59.882,7.018552272370715
569.93699369937,179.101,7.2549844245180815,59.896,7.021195339826406
570.00900090009,179.131,7.257812273681386,59.904,7.0247266138975055
570.0810081008101,179.157,7.260327196483638,59.911,7.0226119784592775
570.1530153015302,179.192,7.262997728211151,59.923,7.024177603107722
570.2250225022502,179.219,7.258446045814494,59.933,7.028976525782398
570.2970297029703,179.252,7.261438975850451,59.943,7.025649507340943
570.3690369036904,179.283,7.261742972592739,59.955,7.027444414579174
570.4410441044105,179.304,7.262615506826709,59.96,7.031244555553459
570.5130513051305,179.332,7.257118987587283,59.969,7.027093211278756
570.5850585058506,179.35,7.261921233392726,59.976,7.029468258694966
570.6570657065706,179.372,7.270874500361015,59.991,7.035262539521876
570.7290729072907,179.4,7.268149695761643,60.0,7.037186937974576
570.8010801080109,179.422,7.267593549449496,60.011,7.038670257939358
570.8730873087309,179.45,7.268390468322403,60.02,7.040568158891735
570.945094509451,179.477,7.258613572852606,60.025,7.040765228297282
571.017101710171,179.506,7.25478903897281,60.039,7.035018052571006
571.0891089108911,179.531,7.258032722439326,60.051,7.033804020585175
571.1611161116111,179.554,7.258311373866542,60.058,7.0359530981949785
571.2331233123313,179.573,7.256216024898931,60.071,7.038889045865112
571.3051305130513,179.594,7.270705880449297,60.091,7.031125016666964
571.3771377137714,179.629,7.276905867193834,60.102,7.037726621573187
571.4491449144915,179.652,7.282231526118898,60.112,7.038285018383385
571.5211521152115,179.677,7.279194392238746,60.119,7.037104447142999
571.5931593159316,179.702,7.2796425736433115,60.136,7.037862175405253
571.6651665166517,179.738,7.281713809262204,60.148,7.035061904489544
571.7371737173718,179.761,7.275429815481699,60.161,7.036126704373667
571.8091809180918,179.791,7.2727793174274264,60.165,7.037170951454857
571.8811881188119,179.819,7.2738049877625945,60.174,7.039014419647126
571.9531953195319,179.845,7.2744054739889235,60.184,7.0411749019606065
572.025202520252,179.867,7.273603714803281,60.194,7.046727183593814
572.0972097209722,179.886,7.280453557299843,60.204,7.044883533458875
572.1692169216922,179.916,7.275365557825948,60.213,7.046391345930198
572.2412241224123,179.935,7.27659089134465,60.214,7.045864318875258
572.3132313231323,179.963,7.273763193835774,60.223,7.04551424666787
572.3852385238524,179.992,7.280792264582194,60.233,7.045474504957067
572.4572457245724,180.024,7.277597405737703,60.247,7.0479777950842015
572.5292529252926,180.051,7.28013729266145,60.26,7.048999929067949
572.6012601260126,180.076,7.286578346521778,60.27,7.052878844840599
572.6732673267327,180.105,7.294105496906388,60.285,7.053777356849323
572.7452745274528,180.13,7.301308101977344,60.289,7.054748684396915
572.8172817281728,180.151,7.303574398881681,60.296,7.056513586750905
572.8892889288929,180.188,7.296619491243875,60.3,7.054502108582851
572.961296129613,180.22,7.3013423423367785,60.311,7.050693511988733
573.0333033303331,180.251,7.3042452724425955,60.318,7.04960112346791
573.1053105310531,180.271,7.304215152909993,60.329,7.04973467585837
573.1773177317732,180.296,7.301396030897106,60.337,7.051484311831089
573.2493249324933,180.327,7.302059367055286,60.347,7.049439055697964
573.3213321332133,180.356,7.303510388847267,60.357,7.0512091870827165
573.3933393339335,180.386,7.300616686280686,60.362,7.0493230880702304
573.4653465346535,180.416,7.298831687331887,60.37,7.048482106099155
573.5373537353736,180.443,7.295529521563188,60.38,7.053339634527746
573.6093609360936,180.46,7.2974242031007,60.386,7.054856766795477
573.6813681368137,180.491,7.303007531147695,60.398,7.057166286832134
573.7533753375337,180.521,7.3016134518337745,60.407,7.062389892947003
573.8253825382538,180.537,7.295795432987416,60.416,7.0609449792503005
573.897389738974,180.564,7.294923166147807,60.424,7.066132181045013
573.969396939694,180.59,7.303143158941917,60.433,7.069760321255616
574.0414041404141,180.62,7.301205379935567,60.439,7.068258554976602
574.1134113411341,180.644,7.299401619310991,60.447,7.068464543307815
574.1854185418542,180.665,7.299779106246979,60.459,7.071938843061356
574.2574257425742,180.689,7.29481178646852,60.467,7.069152070793219
574.3294329432944,180.707,7.294186109498433,60.473,7.0724303460691695
574.4014401440144,180.726,7.298008221425894,60.485,7.074445207929739
574.4734473447345,180.75,7.3028419125707495,60.497,7.074036400811068
574.5454545454546,180.768,7.299190092058199,60.5,7.077570204526409
574.6174617461746,180.79,7.300267118400538,60.51,7.076432717125209
574.6894689468947,180.82,7.303122619811337,60.523,7.079793146695749
574.7614761476148,180.848,7.297869278083842,60.535,7.077766243667555
574.8334833483349,180.872,7.301617355079625,60.543,7.076450452027485
574.9054905490549,180.897,7.296738380948023,60.551,7.075549377963524
574.977497749775,180.922,7.299720268613035,60.562,7.077863802023886
575.049504950495,180.948,7.295703941361662,60.575,7.0736394451512625
575.1215121512151,180.976,7.298316518211586,60.582,7.077095166803957
575.1935193519353,181.005,7.302669032620883,60.588,7.07744699732891
575.2655265526553,181.033,7.301637556055488,60.594,7.07623939674175
575.3375337533754,181.054,7.30500403832877,60.605,7.0738232236888665
575.4095409540954,181.079,7.299778010323323,60.614,7.079336409579645
575.4815481548155,181.104,7.303778748018034,60.62,7.083614896364712
575.5535553555355,181.125,7.308445457140664,60.632,7.0863655000289105
575.6255625562557,181.159,7.303678456777792,60.642,7.091109645182485
575.6975697569757,181.194,7.300435877398001,60.648,7.0921150582883286
575.7695769576958,181.224,7.304507101783127,60.656,7.094481235439274
575.8415841584159,181.255,7.310128247849008,60.666,7.099186150538665
575.9135913591359,181.277,7.311379555186554,60.675,7.100801011153591
575.985598559856,181.3,7.309719556863991,60.677,7.101596369831227
576.057605760576,181.33,7.313624272547774,60.686,7.097422348994042
576.1296129612962,181.354,7.309492732057405,60.697,7.094729804580271
576.2016201620162,181.38,7.313931911085857,60.704,7.089878983452402
576.2736273627363,181.411,7.313007520849399,60.715,7.089412881191233
576.3456345634563,181.443,7.318384452869368,60.719,7.087738637957811
576.4176417641764,181.471,7.323329775450514,60.73,7.086120236067131
576.4896489648966,181.496,7.326253066882144,60.739,7.087656806025524
576.5616561656166,181.523,7.3378110496250875,60.749,7.089569733065611
576.6336633663367,181.55,7.340538127412726,60.755,7.090202747453699
576.7056705670567,181.579,7.337149242042173,60.76,7.091572463142433
576.7776777677768,181.604,7.332610994727588,60.766,7.0945925887255825
576.8496849684968,181.632,7.332569535981237,60.774,7.089493917057841
576.921692169217,181.668,7.324737264912643,60.779,7.091978496865329
576.993699369937,181.693,7.327124333597733,60.786,7.092122672373866
577.0657065706571,181.729,7.316526429939269,60.791,7.086982362049457
577.1377137713772,181.75,7.3181623376364096,60.801,7.084729987797689
577.2097209720972,181.776,7.312579845717929,60.807,7.08207250739499
577.2817281728173,181.808,7.309250029927859,60.814,7.077669390413755
577.3537353735373,181.837,7.302084017593884,60.824,7.072837054534753
577.4257425742575,181.862,7.3019830183313825,60.836,7.071428709956719
577.4977497749775,181.887,7.301111627690685,60.845,7.074105950577785
577.5697569756976,181.918,7.304469590599994,60.857,7.072379444006135
577.6417641764176,181.943,7.306692206463867,60.868,7.078034755495342
577.7137713771377,181.97,7.3054157992546855,60.875,7.0763956220663635
577.7857785778579,181.989,7.308274693797438,60.88,7.078954725098897
577.8577857785779,182.012,7.308888834836676,60.885,7.073172908956767
577.929792979298,182.049,7.306202775724203,60.892,7.075898246865902
578.001800180018,182.072,7.305122586240443,60.902,7.075478499719996
578.0738073807381,182.105,7.321746717826285,60.913,7.0734313455352
578.1458145814581,182.136,7.313515160304249,60.921,7.069141319849241
578.2178217821782,182.162,7.311070783407855,60.936,7.071485275385937
578.2898289828983,182.19,7.311080631479862,60.947,7.076453278302604
578.3618361836184,182.223,7.3201961039305505,60.955,7.076791292669301
578.4338433843385,182.254,7.317614638664707,60.97,7.077647914385116
578.5058505850585,182.283,7.31880529868093,60.983,7.075076748700333
578.5778577857786,182.311,7.313704875095792,60.992,7.074597939105798
578.6498649864986,182.334,7.313579424604614,61.002,7.077287333435032
578.7218721872188,182.365,7.315037593888348,61.008,7.076011305813461
578.7938793879388,182.388,7.313922066853045,61.013,7.07904167242996
578.8658865886589,182.422,7.32774972280031,61.024,7.078518489062525
578.9378937893789,182.462,7.323834787869008,61.037,7.072031603436172
579.009900990099,182.49,7.329658927944753,61.044,7.0656962855758225
579.0819081908191,182.517,7.32937316555788,61.052,7.062385999079911
579.1539153915392,182.535,7.324941979292393,61.064,7.070495315039827
579.2259225922593,182.558,7.33489168290848,61.069,7.071791781437
579.2979297929793,182.582,7.339160442448444,61.078,7.073324253842744
579.3699369936994,182.612,7.344076252327445,61.097,7.076834815085059
579.4419441944194,182.642,7.347097113826664,61.104,7.073413885812147
579.5139513951395,182.658,7.345000748808673,61.111,7.073519562424357
579.5859585958596,182.683,7.342513942785514,61.117,7.076815032201985
579.6579657965797,182.702,7.341334756023607,61.125,7.075123673830727
579.7299729972998,182.735,7.3359917529942775,61.139,7.077971390165401
579.8019801980198,182.767,7.33516945952853,61.15,7.078241306991452
579.8739873987399,182.802,7.339263995796851,61.162,7.079530775411607
579.9459945994599,182.829,7.340283305159278,61.17,7.082450141017583
580.0180018001801,182.861,7.336462294594043,61.174,7.081788192257672
580.0900090009001,182.889,7.332303798943419,61.18,7.083191371126432
580.1620162016202,182.922,7.338386471152902,61.191,7.086220360671826
580.2340234023402,182.954,7.341517826716759,61.195,7.0851234992764995
580.3060306030603,182.981,7.340343248104966,61.202,7.087255886448577
580.3780378037804,183.008,7.342610979753725,61.208,7.085247772661171
580.4500450045005,183.03,7.3538493321525165,61.216,7.084584956085992
580.5220522052206,183.054,7.3539842262544735,61.223,7.080485223485742
580.5940594059406,183.077,7.359692316938266,61.235,7.082921360568677
580.6660666066607,183.105,7.355268519911421,61.244,7.081840438756034
580.7380738073807,183.124,7.35109678891524,61.253,7.080606683046301
580.8100810081008,183.151,7.358002378363295,61.263,7.080524768687697
580.8820882088208,183.185,7.35980808173692,61.272,7.079125369704941
580.954095409541,183.216,7.356585077330384,61.279,7.076804292899425
581.0261026102611,183.249,7.3617252733309755,61.287,7.076201735394494
581.0981098109811,183.272,7.3647821420596005,61.29,7.076856646845412
581.1701170117012,183.297,7.372163251041041,61.298,7.073980209189187
581.2421242124212,183.321,7.366000203638367,61.306,7.072366223549239
581.3141314131414,183.352,7.367366965205417,61.313,7.069867820546572
581.3861386138614,183.369,7.363072660241773,61.322,7.066563238236837
581.4581458145815,183.395,7.366747925645345,61.337,7.062112361043262
581.5301530153015,183.417,7.363770162084097,61.342,7.064632757617344
581.6021602160216,183.439,7.3756544794343455,61.351,7.067517173661477
581.6741674167417,183.469,7.368516743551582,61.367,7.071089802852172
581.7461746174617,183.491,7.374816540091007,61.377,7.073391760676051
581.8181818181819,183.517,7.370597736954573,61.385,7.073950452187245
581.8901890189019,183.538,7.367941096398662,61.395,7.068307788997308
581.962196219622,183.558,7.366589170029781,61.4,7.069370551894997
582.034203420342,183.589,7.377538817247913,61.411,7.066970991874791
