lat_bins,long_bins,mean_standardised,Area_km2,no_krill,MP_removal_one_month,conc_change_month
"(-18, -14]","(-140, -132]",,380091.1798750642,,,
"(-18, -14]","(-132, -124]",,380091.1798750642,,,
"(-18, -14]","(-124, -116]",,380091.1798750642,,,
"(-18, -14]","(-116, -108]",,380091.1798750642,,,
"(-18, -14]","(-108, -100]",,380091.1798750642,,,
"(-18, -14]","(-100, -92]",,380091.1798750642,,,
"(-18, -14]","(-92, -84]",,380091.1798750642,,,
"(-18, -14]","(-84, -76]",,380091.1798750642,,,
"(-18, -14]","(-76, -68]",,380091.1798750642,,,
"(-18, -14]","(-68, -60]",,380091.1798750642,,,
"(-18, -14]","(-60, -52]",,380091.1798750642,,,
"(-18, -14]","(-52, -44]",,380091.1798750642,,,
"(-18, -14]","(-44, -36]",,380091.1798750642,,,
"(-18, -14]","(-36, -28]",,380091.1798750642,,,
"(-18, -14]","(-28, -20]",,380091.1798750642,,,
"(-18, -14]","(-20, -12]",,380091.1798750642,,,
"(-18, -14]","(-12, -4]",,380091.1798750642,,,
"(-18, -14]","(-4, 4]",,380091.1798750642,,,
"(-18, -14]","(4, 12]",,380091.1798750642,,,
"(-18, -14]","(12, 20]",,380091.1798750642,,,
"(-18, -14]","(20, 28]",,380091.1798750642,,,
"(-18, -14]","(28, 36]",,380091.1798750642,,,
"(-18, -14]","(36, 44]",,380091.1798750642,,,
"(-18, -14]","(44, 52]",,380091.1798750642,,,
"(-18, -14]","(52, 60]",,380091.1798750642,,,
"(-18, -14]","(60, 68]",,380091.1798750642,,,
"(-18, -14]","(68, 76]",,380091.1798750642,,,
"(-18, -14]","(76, 84]",,380091.1798750642,,,
"(-18, -14]","(84, 92]",,380091.1798750642,,,
"(-18, -14]","(92, 100]",,380091.1798750642,,,
"(-18, -14]","(100, 108]",,380091.1798750642,,,
"(-18, -14]","(108, 116]",,380091.1798750642,,,
"(-18, -14]","(116, 124]",,380091.1798750642,,,
"(-18, -14]","(124, 132]",,380091.1798750642,,,
"(-18, -14]","(132, 140]",,380091.1798750642,,,
"(-18, -14]","(140, 148]",,380091.1798750642,,,
"(-18, -14]","(148, 156]",,380091.1798750642,,,
"(-18, -14]","(156, 164]",,380091.1798750642,,,
"(-18, -14]","(164, 172]",,380091.1798750642,,,
"(-18, -14]","(172, 180]",,380091.1798750642,,,
"(-14, -10]","(-180, -172]",,386768.0125254171,,,
"(-14, -10]","(-172, -164]",,386768.0125254171,,,
"(-14, -10]","(-164, -156]",,386768.0125254171,,,
"(-14, -10]","(-156, -148]",,386768.0125254171,,,
"(-14, -10]","(-148, -140]",,386768.0125254171,,,
"(-14, -10]","(-140, -132]",,386768.0125254171,,,
"(-14, -10]","(-132, -124]",,386768.0125254171,,,
"(-14, -10]","(-124, -116]",,386768.0125254171,,,
"(-14, -10]","(-116, -108]",,386768.0125254171,,,
"(-14, -10]","(-108, -100]",,386768.0125254171,,,
"(-14, -10]","(-100, -92]",,386768.0125254171,,,
"(-14, -10]","(-92, -84]",,386768.0125254171,,,
"(-14, -10]","(-84, -76]",,386768.0125254171,,,
"(-14, -10]","(-76, -68]",,386768.0125254171,,,
"(-14, -10]","(-68, -60]",,386768.0125254171,,,
"(-14, -10]","(-60, -52]",,386768.0125254171,,,
"(-14, -10]","(-52, -44]",,386768.0125254171,,,
"(-14, -10]","(-44, -36]",,386768.0125254171,,,
"(-14, -10]","(-36, -28]",,386768.0125254171,,,
"(-14, -10]","(-28, -20]",,386768.0125254171,,,
"(-14, -10]","(-20, -12]",,386768.0125254171,,,
"(-14, -10]","(-12, -4]",,386768.0125254171,,,
"(-14, -10]","(-4, 4]",,386768.0125254171,,,
"(-14, -10]","(4, 12]",,386768.0125254171,,,
"(-14, -10]","(12, 20]",,386768.0125254171,,,
"(-14, -10]","(20, 28]",,386768.0125254171,,,
"(-14, -10]","(28, 36]",,386768.0125254171,,,
"(-14, -10]","(36, 44]",,386768.0125254171,,,
"(-14, -10]","(44, 52]",,386768.0125254171,,,
"(-14, -10]","(52, 60]",,386768.0125254171,,,
"(-14, -10]","(60, 68]",,386768.0125254171,,,
"(-14, -10]","(68, 76]",,386768.0125254171,,,
"(-14, -10]","(76, 84]",,386768.0125254171,,,
"(-14, -10]","(84, 92]",,386768.0125254171,,,
"(-14, -10]","(92, 100]",,386768.0125254171,,,
"(-14, -10]","(100, 108]",,386768.0125254171,,,
"(-14, -10]","(108, 116]",,386768.0125254171,,,
"(-14, -10]","(116, 124]",,386768.0125254171,,,
"(-14, -10]","(124, 132]",,386768.0125254171,,,
"(-14, -10]","(132, 140]",,386768.0125254171,,,
"(-14, -10]","(140, 148]",,386768.0125254171,,,
"(-14, -10]","(148, 156]",,386768.0125254171,,,
"(-14, -10]","(156, 164]",,386768.0125254171,,,
"(-14, -10]","(164, 172]",,386768.0125254171,,,
"(-14, -10]","(172, 180]",,386768.0125254171,,,
"(-10, -6]","(-180, -172]",,391560.5502965308,,,
"(-10, -6]","(-172, -164]",,391560.5502965308,,,
"(-10, -6]","(-164, -156]",,391560.5502965308,,,
"(-10, -6]","(-156, -148]",,391560.5502965308,,,
"(-10, -6]","(-148, -140]",,391560.5502965308,,,
"(-10, -6]","(-140, -132]",,391560.5502965308,,,
"(-10, -6]","(-132, -124]",,391560.5502965308,,,
"(-10, -6]","(-124, -116]",,391560.5502965308,,,
"(-10, -6]","(-116, -108]",,391560.5502965308,,,
"(-10, -6]","(-108, -100]",,391560.5502965308,,,
"(-10, -6]","(-100, -92]",,391560.5502965308,,,
"(-10, -6]","(-92, -84]",,391560.5502965308,,,
"(-10, -6]","(-84, -76]",,391560.5502965308,,,
"(-10, -6]","(-76, -68]",,391560.5502965308,,,
"(-10, -6]","(-68, -60]",,391560.5502965308,,,
"(-10, -6]","(-60, -52]",,391560.5502965308,,,
"(-10, -6]","(-52, -44]",,391560.5502965308,,,
"(-10, -6]","(-44, -36]",,391560.5502965308,,,
"(-10, -6]","(-36, -28]",,391560.5502965308,,,
"(-10, -6]","(-28, -20]",,391560.5502965308,,,
"(-10, -6]","(-20, -12]",,391560.5502965308,,,
"(-10, -6]","(-12, -4]",,391560.5502965308,,,
"(-10, -6]","(-4, 4]",,391560.5502965308,,,
"(-10, -6]","(4, 12]",,391560.5502965308,,,
"(-10, -6]","(12, 20]",,391560.5502965308,,,
"(-10, -6]","(20, 28]",,391560.5502965308,,,
"(-10, -6]","(28, 36]",,391560.5502965308,,,
"(-10, -6]","(36, 44]",,391560.5502965308,,,
"(-10, -6]","(44, 52]",,391560.5502965308,,,
"(-10, -6]","(52, 60]",,391560.5502965308,,,
"(-10, -6]","(60, 68]",,391560.5502965308,,,
"(-10, -6]","(68, 76]",,391560.5502965308,,,
"(-10, -6]","(76, 84]",,391560.5502965308,,,
"(-10, -6]","(84, 92]",,391560.5502965308,,,
"(-10, -6]","(92, 100]",,391560.5502965308,,,
"(-10, -6]","(100, 108]",,391560.5502965308,,,
"(-10, -6]","(108, 116]",,391560.5502965308,,,
"(-10, -6]","(116, 124]",,391560.5502965308,,,
"(-10, -6]","(124, 132]",,391560.5502965308,,,
"(-10, -6]","(132, 140]",,391560.5502965308,,,
"(-10, -6]","(140, 148]",,391560.5502965308,,,
"(-10, -6]","(148, 156]",,391560.5502965308,,,
"(-10, -6]","(156, 164]",,391560.5502965308,,,
"(-10, -6]","(164, 172]",,391560.5502965308,,,
"(-10, -6]","(172, 180]",,391560.5502965308,,,
"(-6, -2]","(-180, -172]",,394445.44442612876,,,
"(-6, -2]","(-172, -164]",,394445.44442612876,,,
"(-6, -2]","(-164, -156]",,394445.44442612876,,,
"(-6, -2]","(-156, -148]",,394445.44442612876,,,
"(-6, -2]","(-148, -140]",,394445.44442612876,,,
"(-6, -2]","(-140, -132]",,394445.44442612876,,,
"(-6, -2]","(-132, -124]",,394445.44442612876,,,
"(-6, -2]","(-124, -116]",,394445.44442612876,,,
"(-6, -2]","(-116, -108]",,394445.44442612876,,,
"(-6, -2]","(-108, -100]",,394445.44442612876,,,
"(-6, -2]","(-100, -92]",,394445.44442612876,,,
"(-6, -2]","(-92, -84]",,394445.44442612876,,,
"(-6, -2]","(-84, -76]",,394445.44442612876,,,
"(-6, -2]","(-76, -68]",,394445.44442612876,,,
"(-6, -2]","(-68, -60]",,394445.44442612876,,,
"(-6, -2]","(-60, -52]",,394445.44442612876,,,
"(-6, -2]","(-52, -44]",,394445.44442612876,,,
"(-6, -2]","(-44, -36]",,394445.44442612876,,,
"(-6, -2]","(-36, -28]",,394445.44442612876,,,
"(-6, -2]","(-28, -20]",,394445.44442612876,,,
"(-6, -2]","(-20, -12]",,394445.44442612876,,,
"(-6, -2]","(-12, -4]",,394445.44442612876,,,
"(-6, -2]","(-4, 4]",,394445.44442612876,,,
"(-6, -2]","(4, 12]",,394445.44442612876,,,
"(-6, -2]","(12, 20]",,394445.44442612876,,,
"(-6, -2]","(20, 28]",,394445.44442612876,,,
"(-6, -2]","(28, 36]",,394445.44442612876,,,
"(-6, -2]","(36, 44]",,394445.44442612876,,,
"(-6, -2]","(44, 52]",,394445.44442612876,,,
"(-6, -2]","(52, 60]",,394445.44442612876,,,
"(-6, -2]","(60, 68]",,394445.44442612876,,,
"(-6, -2]","(68, 76]",,394445.44442612876,,,
"(-6, -2]","(76, 84]",,394445.44442612876,,,
"(-6, -2]","(84, 92]",,394445.44442612876,,,
"(-6, -2]","(92, 100]",,394445.44442612876,,,
"(-6, -2]","(100, 108]",,394445.44442612876,,,
"(-6, -2]","(108, 116]",,394445.44442612876,,,
"(-6, -2]","(116, 124]",,394445.44442612876,,,
"(-6, -2]","(124, 132]",,394445.44442612876,,,
"(-6, -2]","(132, 140]",,394445.44442612876,,,
"(-6, -2]","(140, 148]",,394445.44442612876,,,
"(-6, -2]","(148, 156]",,394445.44442612876,,,
"(-6, -2]","(156, 164]",,394445.44442612876,,,
"(-6, -2]","(164, 172]",,394445.44442612876,,,
"(-6, -2]","(172, 180]",,394445.44442612876,,,
"(-2, 2]","(-180, -172]",,395408.63999999996,,,
"(-2, 2]","(-172, -164]",,395408.63999999996,,,
"(-2, 2]","(-164, -156]",,395408.63999999996,,,
"(-2, 2]","(-156, -148]",,395408.63999999996,,,
"(-2, 2]","(-148, -140]",,395408.63999999996,,,
"(-2, 2]","(-140, -132]",,395408.63999999996,,,
"(-2, 2]","(-132, -124]",,395408.63999999996,,,
"(-2, 2]","(-124, -116]",,395408.63999999996,,,
"(-2, 2]","(-116, -108]",,395408.63999999996,,,
"(-2, 2]","(-108, -100]",,395408.63999999996,,,
"(-2, 2]","(-100, -92]",,395408.63999999996,,,
"(-2, 2]","(-92, -84]",,395408.63999999996,,,
"(-2, 2]","(-84, -76]",,395408.63999999996,,,
"(-2, 2]","(-76, -68]",,395408.63999999996,,,
"(-2, 2]","(-68, -60]",,395408.63999999996,,,
"(-2, 2]","(-60, -52]",,395408.63999999996,,,
"(-2, 2]","(-52, -44]",,395408.63999999996,,,
"(-2, 2]","(-44, -36]",,395408.63999999996,,,
"(-2, 2]","(-36, -28]",,395408.63999999996,,,
"(-2, 2]","(-28, -20]",,395408.63999999996,,,
"(-2, 2]","(-20, -12]",,395408.63999999996,,,
"(-2, 2]","(-12, -4]",,395408.63999999996,,,
"(-2, 2]","(-4, 4]",,395408.63999999996,,,
"(-2, 2]","(4, 12]",,395408.63999999996,,,
"(-2, 2]","(12, 20]",,395408.63999999996,,,
"(-2, 2]","(20, 28]",,395408.63999999996,,,
"(-2, 2]","(28, 36]",,395408.63999999996,,,
"(-2, 2]","(36, 44]",,395408.63999999996,,,
"(-2, 2]","(44, 52]",,395408.63999999996,,,
"(-2, 2]","(52, 60]",,395408.63999999996,,,
"(-2, 2]","(60, 68]",,395408.63999999996,,,
"(-2, 2]","(68, 76]",,395408.63999999996,,,
"(-2, 2]","(76, 84]",,395408.63999999996,,,
"(-2, 2]","(84, 92]",,395408.63999999996,,,
"(-2, 2]","(92, 100]",,395408.63999999996,,,
"(-2, 2]","(100, 108]",,395408.63999999996,,,
"(-2, 2]","(108, 116]",,395408.63999999996,,,
"(-2, 2]","(116, 124]",,395408.63999999996,,,
"(-2, 2]","(124, 132]",,395408.63999999996,,,
"(-2, 2]","(132, 140]",,395408.63999999996,,,
"(-2, 2]","(140, 148]",,395408.63999999996,,,
"(-2, 2]","(148, 156]",,395408.63999999996,,,
"(-2, 2]","(156, 164]",,395408.63999999996,,,
"(-2, 2]","(164, 172]",,395408.63999999996,,,
"(-2, 2]","(172, 180]",,395408.63999999996,,,
"(2, 6]","(-180, -172]",,394445.44442612876,,,
"(2, 6]","(-172, -164]",,394445.44442612876,,,
"(2, 6]","(-164, -156]",,394445.44442612876,,,
"(2, 6]","(-156, -148]",,394445.44442612876,,,
"(2, 6]","(-148, -140]",,394445.44442612876,,,
"(2, 6]","(-140, -132]",,394445.44442612876,,,
"(2, 6]","(-132, -124]",,394445.44442612876,,,
"(2, 6]","(-124, -116]",,394445.44442612876,,,
"(2, 6]","(-116, -108]",,394445.44442612876,,,
"(2, 6]","(-108, -100]",,394445.44442612876,,,
"(2, 6]","(-100, -92]",,394445.44442612876,,,
"(2, 6]","(-92, -84]",,394445.44442612876,,,
"(2, 6]","(-84, -76]",,394445.44442612876,,,
"(2, 6]","(-76, -68]",,394445.44442612876,,,
"(2, 6]","(-68, -60]",,394445.44442612876,,,
"(2, 6]","(-60, -52]",,394445.44442612876,,,
"(2, 6]","(-52, -44]",,394445.44442612876,,,
"(2, 6]","(-44, -36]",,394445.44442612876,,,
"(2, 6]","(-36, -28]",,394445.44442612876,,,
"(2, 6]","(-28, -20]",,394445.44442612876,,,
"(2, 6]","(-20, -12]",,394445.44442612876,,,
"(2, 6]","(-12, -4]",,394445.44442612876,,,
"(2, 6]","(-4, 4]",,394445.44442612876,,,
"(2, 6]","(4, 12]",,394445.44442612876,,,
"(2, 6]","(12, 20]",,394445.44442612876,,,
"(2, 6]","(20, 28]",,394445.44442612876,,,
"(2, 6]","(28, 36]",,394445.44442612876,,,
"(2, 6]","(36, 44]",,394445.44442612876,,,
"(2, 6]","(44, 52]",,394445.44442612876,,,
"(2, 6]","(52, 60]",,394445.44442612876,,,
"(2, 6]","(60, 68]",,394445.44442612876,,,
"(2, 6]","(68, 76]",,394445.44442612876,,,
"(2, 6]","(76, 84]",,394445.44442612876,,,
"(2, 6]","(84, 92]",,394445.44442612876,,,
"(2, 6]","(92, 100]",,394445.44442612876,,,
"(2, 6]","(100, 108]",,394445.44442612876,,,
"(2, 6]","(108, 116]",,394445.44442612876,,,
"(2, 6]","(116, 124]",,394445.44442612876,,,
"(2, 6]","(124, 132]",,394445.44442612876,,,
"(2, 6]","(132, 140]",,394445.44442612876,,,
"(2, 6]","(140, 148]",,394445.44442612876,,,
"(2, 6]","(148, 156]",,394445.44442612876,,,
"(2, 6]","(156, 164]",,394445.44442612876,,,
"(2, 6]","(164, 172]",,394445.44442612876,,,
"(2, 6]","(172, 180]",,394445.44442612876,,,
"(6, 10]","(-180, -172]",,391560.5502965308,,,
"(6, 10]","(-172, -164]",,391560.5502965308,,,
"(6, 10]","(-164, -156]",,391560.5502965308,,,
"(6, 10]","(-156, -148]",,391560.5502965308,,,
"(6, 10]","(-148, -140]",,391560.5502965308,,,
"(6, 10]","(-140, -132]",,391560.5502965308,,,
"(6, 10]","(-132, -124]",,391560.5502965308,,,
"(6, 10]","(-124, -116]",,391560.5502965308,,,
"(6, 10]","(-116, -108]",,391560.5502965308,,,
"(6, 10]","(-108, -100]",,391560.5502965308,,,
"(6, 10]","(-100, -92]",,391560.5502965308,,,
"(6, 10]","(-92, -84]",,391560.5502965308,,,
"(6, 10]","(-84, -76]",,391560.5502965308,,,
"(6, 10]","(-76, -68]",,391560.5502965308,,,
"(6, 10]","(-68, -60]",,391560.5502965308,,,
"(6, 10]","(-60, -52]",,391560.5502965308,,,
"(6, 10]","(-52, -44]",,391560.5502965308,,,
"(6, 10]","(-44, -36]",,391560.5502965308,,,
"(6, 10]","(-36, -28]",,391560.5502965308,,,
"(6, 10]","(-28, -20]",,391560.5502965308,,,
"(6, 10]","(-20, -12]",,391560.5502965308,,,
"(6, 10]","(-12, -4]",,391560.5502965308,,,
"(6, 10]","(-4, 4]",,391560.5502965308,,,
"(6, 10]","(4, 12]",,391560.5502965308,,,
"(6, 10]","(12, 20]",,391560.5502965308,,,
"(6, 10]","(20, 28]",,391560.5502965308,,,
"(6, 10]","(28, 36]",,391560.5502965308,,,
"(6, 10]","(36, 44]",,391560.5502965308,,,
"(6, 10]","(44, 52]",,391560.5502965308,,,
"(6, 10]","(52, 60]",,391560.5502965308,,,
"(6, 10]","(60, 68]",,391560.5502965308,,,
"(6, 10]","(68, 76]",,391560.5502965308,,,
"(6, 10]","(76, 84]",,391560.5502965308,,,
"(6, 10]","(84, 92]",,391560.5502965308,,,
"(6, 10]","(92, 100]",,391560.5502965308,,,
"(6, 10]","(100, 108]",,391560.5502965308,,,
"(6, 10]","(108, 116]",,391560.5502965308,,,
"(6, 10]","(116, 124]",,391560.5502965308,,,
"(6, 10]","(124, 132]",,391560.5502965308,,,
"(6, 10]","(132, 140]",,391560.5502965308,,,
"(6, 10]","(140, 148]",,391560.5502965308,,,
"(6, 10]","(148, 156]",,391560.5502965308,,,
"(6, 10]","(156, 164]",,391560.5502965308,,,
"(6, 10]","(164, 172]",,391560.5502965308,,,
"(6, 10]","(172, 180]",,391560.5502965308,,,
"(10, 14]","(-180, -172]",,386768.0125254171,,,
"(10, 14]","(-172, -164]",,386768.0125254171,,,
"(10, 14]","(-164, -156]",,386768.0125254171,,,
"(10, 14]","(-156, -148]",,386768.0125254171,,,
"(10, 14]","(-148, -140]",,386768.0125254171,,,
"(10, 14]","(-140, -132]",,386768.0125254171,,,
"(10, 14]","(-132, -124]",,386768.0125254171,,,
"(10, 14]","(-124, -116]",,386768.0125254171,,,
