MP ID,Time (hours),Depth (m)
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",612.7812781278128,34.037531991939915
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",612.8532853285328,33.995216367097456
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",612.9252925292529,33.952900742254954
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",612.9972997299731,33.91058511741244
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.0693069306931,33.86826949256999
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.1413141314132,33.82595386772748
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.2133213321332,33.78363824288502
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.2853285328533,33.74132261804252
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.3573357335733,33.69900699320006
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.4293429342935,33.656691368357556
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.5013501350135,33.6143757435151
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.5733573357336,33.572060118672596
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.6453645364537,33.52974449383008
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.7173717371737,33.487428868987635
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.7893789378938,33.44511324414512
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.8613861386139,33.402797619302675
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",613.933393339334,33.36048199446016
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.005400540054,33.318166369617714
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.0774077407741,33.2758507447752
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.1494149414941,33.23353511993274
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.2214221422142,33.19121949509024
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.2934293429344,33.14890387024772
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.3654365436544,33.10658824540528
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.4374437443745,33.06427262056276
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.5094509450945,33.021956995720316
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.5814581458146,32.9796413708778
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.6534653465346,32.937325746035356
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.7254725472548,32.89501012119284
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.7974797479748,32.852694496350395
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.8694869486949,32.81037887150788
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",614.941494149415,32.76806324666536
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.013501350135,32.72574762182292
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.0855085508551,32.6834319969804
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.1575157515751,32.64111637213796
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.2295229522953,32.59880074729544
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.3015301530153,32.556485122453
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.3735373537354,32.51416949761048
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.4455445544554,32.47185387276804
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.5175517551755,32.42953824792552
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.5895589558957,32.387222623083005
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.6615661566157,32.34490699824056
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.7335733573358,32.302591373398045
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.8055805580558,32.2602757485556
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.8775877587759,32.217960123713084
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",615.9495949594959,32.17564449887064
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.021602160216,32.13332887402812
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.0936093609361,32.09101324918568
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.1656165616562,32.04869762434316
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.2376237623763,32.00638199950065
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.3096309630963,31.964066374658202
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.3816381638164,31.921750749815686
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.4536453645364,31.87943512497324
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.5256525652566,31.837119500130726
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.5976597659766,31.79480387528828
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.6696669666967,31.752488250445765
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.7416741674167,31.71017262560332
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.8136813681368,31.667857000760804
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.885688568857,31.62554137591829
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",616.957695769577,31.583225751075844
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.0297029702971,31.540910126233328
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.1017101710171,31.498594501390883
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.1737173717372,31.456278876548367
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.2457245724572,31.413963251705923
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.3177317731773,31.371647626863407
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.3897389738974,31.329332002020962
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.4617461746175,31.287016377178446
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.5337533753376,31.24470075233593
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.6057605760576,31.202385127493486
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.6777677767777,31.16006950265097
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.7497749774977,31.117753877808525
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.8217821782179,31.07543825296601
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.8937893789379,31.033122628123564
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",617.965796579658,30.99080700328105
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.0378037803781,30.948491378438533
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.1098109810981,30.906175753596088
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.1818181818182,30.863860128753572
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.2538253825383,30.821544503911127
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.3258325832584,30.77922887906861
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.3978397839784,30.736913254226167
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.4698469846985,30.69459762938365
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.5418541854185,30.652282004541206
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.6138613861386,30.60996637969869
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.6858685868588,30.567650754856174
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.7578757875788,30.52533513001373
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.8298829882989,30.483019505171214
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.9018901890189,30.44070388032877
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",618.973897389739,30.398388255486253
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.045904590459,30.35607263064381
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.1179117911792,30.313757005801293
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.1899189918992,30.271441380958848
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.2619261926193,30.229125756116332
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.3339333933394,30.186810131273816
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.4059405940594,30.14449450643137
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.4779477947795,30.102178881588856
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.5499549954995,30.05986325674641
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.6219621962197,30.017547631903895
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.6939693969397,29.97523200706145
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.7659765976598,29.932916382218934
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.8379837983798,29.89060075737649
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.9099909990999,29.848285132533974
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",619.98199819982,29.805969507691458
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.0540054005401,29.763653882849013
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.1260126012602,29.721338258006497
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.1980198019802,29.679022633164053
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.2700270027003,29.636707008321537
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.3420342034203,29.594391383479092
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.4140414041404,29.552075758636576
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.4860486048605,29.50976013379413
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.5580558055806,29.467444508951615
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.6300630063007,29.4251288841091
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.7020702070207,29.382813259266655
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.7740774077408,29.34049763442414
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.8460846084608,29.298182009581694
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.918091809181,29.25586638473918
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",620.990099009901,29.213550759896734
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.0621062106211,29.171235135054218
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.1341134113411,29.128919510211773
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.2061206120612,29.086603885369257
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.2781278127813,29.04428826052674
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.3501350135014,29.001972635684297
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.4221422142215,28.95965701084178
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.4941494149415,28.917341385999336
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.5661566156616,28.87502576115682
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.6381638163816,28.832710136314375
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.7101710171017,28.79039451147186
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.7821782178218,28.748078886629415
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.8541854185419,28.7057632617869
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.926192619262,28.663447636944383
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",621.998199819982,28.62113201210194
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.0702070207021,28.578816387259423
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.1422142214221,28.536500762416978
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.2142214221423,28.494185137574462
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.2862286228623,28.451869512732017
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.3582358235824,28.4095538878895
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.4302430243024,28.367238263047057
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.5022502250225,28.32492263820454
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.5742574257426,28.282607013362025
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.6462646264627,28.24029138851958
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.7182718271828,28.197975763677064
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.7902790279028,28.15566013883462
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.8622862286229,28.113344513992104
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",622.9342934293429,28.07102888914966
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.006300630063,28.028713264307143
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.078307830783,27.9863976394647
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.1503150315032,27.944082014622182
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.2223222322233,27.901766389779667
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.2943294329433,27.859450764937222
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.3663366336634,27.817135140094706
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.4383438343834,27.77481951525226
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.5103510351036,27.732503890409745
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.5823582358236,27.6901882655673
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.6543654365437,27.647872640724785
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.7263726372637,27.60555701588234
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.7983798379838,27.563241391039824
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.8703870387039,27.52092576619731
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",623.942394239424,27.478610141354864
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.0144014401441,27.436294516512348
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.0864086408641,27.393978891669903
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.1584158415842,27.351663266827387
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.2304230423042,27.309347641984942
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.3024302430243,27.267032017142427
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.3744374437443,27.22471639229998
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.4464446444645,27.182400767457466
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.5184518451846,27.14008514261495
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.5904590459046,27.097769517772505
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.6624662466247,27.05545389292999
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.7344734473447,27.013138268087545
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.8064806480648,26.97082264324503
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.8784878487849,26.928507018402584
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",624.950495049505,26.88619139356007
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.022502250225,26.843875768717623
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.0945094509451,26.801560143875108
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.1665166516652,26.759244519032592
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.2385238523852,26.716928894190147
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.3105310531054,26.67461326934763
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.3825382538254,26.632297644505186
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.4545454545455,26.58998201966267
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.5265526552655,26.547666394820226
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.5985598559856,26.50535076997771
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.6705670567056,26.463035145135265
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.7425742574258,26.42071952029275
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.8145814581459,26.378403895450248
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.8865886588659,26.33608827060779
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",625.958595859586,26.293772645765287
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.030603060306,26.251457020922828
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.1026102610261,26.209141396080312
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.1746174617462,26.166825771237868
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.2466246624663,26.12451014639535
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.3186318631863,26.082194521552907
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.3906390639064,26.03987889671039
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.4626462646265,25.99756327186789
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.5346534653465,25.95524764702543
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.6066606660667,25.91293202218293
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.6786678667867,25.87061639734047
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.7506750675068,25.82830077249797
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.8226822682268,25.78598514765551
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.8946894689469,25.743669522813008
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",626.9666966696669,25.70135389797055
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.038703870387,25.659038273128033
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.1107110711072,25.61672264828553
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.1827182718272,25.574407023443072
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.2547254725473,25.53209139860057
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.3267326732673,25.48977577375811
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.3987398739874,25.44746014891561
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.4707470747074,25.40514452407315
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.5427542754276,25.36282889923065
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.6147614761476,25.32051327438819
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.6867686768677,25.27819764954569
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.7587758775878,25.235882024703173
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.8307830783078,25.193566399860714
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.902790279028,25.151250775018212
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",627.974797479748,25.108935150175753
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.0468046804681,25.06661952533325
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.1188118811881,25.024303900490793
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.1908190819082,24.98198827564829
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.2628262826282,24.939672650805832
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.3348334833483,24.89735702596333
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.4068406840685,24.855041401120815
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.4788478847885,24.81272577627837
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.5508550855086,24.770410151435854
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.6228622862286,24.72809452659341
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.6948694869487,24.685778901750894
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.7668766876687,24.643463276908435
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.8388838883889,24.601147652065933
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.910891089109,24.558832027223417
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",628.982898289829,24.516516402380972
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.0549054905491,24.474200777538456
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.1269126912691,24.43188515269601
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.1989198919892,24.389569527853496
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.2709270927093,24.34725390301105
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.3429342934294,24.304938278168535
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.4149414941494,24.26262265332609
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.4869486948695,24.220307028483575
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.5589558955896,24.17799140364106
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.6309630963096,24.135675778798614
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.7029702970298,24.093360153956098
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.7749774977498,24.051044529113653
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.8469846984699,24.008728904271138
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.9189918991899,23.966413279428693
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",629.99099909991,23.924097654586177
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.06300630063,23.881782029743732
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.1350135013502,23.839466404901216
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.2070207020703,23.7971507800587
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.2790279027903,23.754835155216256
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.3510351035104,23.71251953037374
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.4230423042304,23.670203905531295
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.4950495049505,23.62788828068878
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.5670567056706,23.585572655846335
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.6390639063907,23.54325703100382
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.7110711071107,23.500941406161374
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.7830783078308,23.458625781318858
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.8550855085509,23.416310156476342
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.9270927092709,23.373994531633898
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",630.9990999099911,23.33167890679138
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.0711071107111,23.289363281948937
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.1431143114312,23.24704765710642
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.2151215121512,23.204732032263976
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.2871287128713,23.16241640742146
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.3591359135913,23.120100782579016
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.4311431143115,23.0777851577365
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.5031503150316,23.035469532893984
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.5751575157516,22.99315390805154
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.6471647164717,22.950838283209023
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.7191719171917,22.90852265836658
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.7911791179118,22.866207033524063
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.8631863186318,22.823891408681618
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",631.935193519352,22.781575783839102
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.007200720072,22.739260158996657
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.0792079207921,22.69694453415414
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.1512151215122,22.654628909311626
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.2232223222322,22.61231328446918
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.2952295229524,22.569997659626665
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.3672367236724,22.52768203478422
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.4392439243925,22.485366409941705
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.5112511251125,22.44305078509926
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.5832583258326,22.400735160256744
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.6552655265526,22.3584195354143
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.7272727272727,22.316103910571783
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.7992799279929,22.273788285729267
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.8712871287129,22.231472660886823
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",632.943294329433,22.189157036044307
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.015301530153,22.146841411201862
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.0873087308731,22.104525786359346
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.1593159315931,22.0622101615169
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.2313231323133,22.019894536674386
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.3033303330333,21.97757891183194
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.3753375337534,21.935263286989425
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.4473447344735,21.89294766214691
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.5193519351935,21.850632037304464
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.5913591359136,21.80831641246195
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.6633663366337,21.766000787619504
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.7353735373538,21.723685162776988
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.8073807380738,21.681369537934543
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.8793879387939,21.639053913092027
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",633.9513951395139,21.596738288249583
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",634.023402340234,21.554422663407067
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",634.0954095409542,21.51210703856455
"(477.69576957695773, 113.42164419644033, 0.00015999999999999999)",634.1674167416742,21.469791413722106
